uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Sat,Benefit_Aware
aabce3b0,1,362,LL,45-54,Male,2-5 season,8,3,10 - Extremely satisfied,Too many,10 - Extremely satisfied,Aware and have used/received
20178e7e,1,399,G,35-44,Male,11-15 season,9,4,2,Too Many,8,Aware and have NOT used/received
0e8b3553,1,31,W,45-54,Female,11-15 season,9,6,9,Too Many,9,Aware and have NOT used/received
93ba6d30,1,537,F,55-64,Male,21+ seasons,10 - Extremely satisfied,8,9,Just right,1 - Not at all satisfied,Aware and have NOT used/received
e1992e47,1,328,B,65+,Female,21+ seasons,8,8,8,Just right,990,Unaware
f5e5a6fa,1,319,MM,65+,Male,21+ seasons,1 - Not at all satisfied,1 - Not at all satisfied,990,Just right,10 - Extremely satisfied,Aware and have used/received
dfce8d24,1,440,CC,55-64,Female,2-5 season,8,5,8,Too Few,990,Aware and have NOT used/received
99e553bf,1,377,EE,55-64,Male,11-15 season,10 - Extremely satisfied,10 - Extremely satisfied,3,Too Many,990,Unaware
a3910fd0,1,296,V,35-44,Male,11-15 season,10 - Extremely satisfied,1 - Not at all satisfied,4,Too Few,8,Aware and have NOT used/received
cd8bd71d,1,6,I,65+,Male,11-15 season,8,2,1 - Not at all satisfied,Too Few,990,Unaware
3ba2dea2,1,384,F,55-64,Male,21+ seasons,8,8,8,Just right,10 - Extremely satisfied,Aware and have used/received
0800c37c,1,508,GG,35-44,Male,1 season,9,7,10 - Extremely satisfied,Just right,990,Unaware
30d49eb2,1,517,P,35-44,Female,2-5 season,9,7,990,Just right,8,Aware and have used/received
7ed2fe5a,1,165,OO,45-54,Male,2-5 season,4,8,5,Just right,990,Unaware
1a3c8735,1,459,AA,45-54,Male,11-20 season,7,6,8,Just right,990,Unaware
31f853b8,1,208,U,55-64,Male,16-20 season,6,4,2,Too Few,5,Aware and have NOT used/received
761d411c,1,296,F,65+,Male,21+ seasons,8,5,5,Just right,990,Unaware
c776f8a0,1,2,S,45-54,Female,6-10 season,5,2,4,Just Right,7,Aware and have NOT used/received
27dae6c8,1,365,LL,55-64,Male,21+ seasons,2,6,3,Too few,990,Unaware
05b367cd,1,133,JJ,65+,Female,21+ seasons,10 - Extremely satisfied,4,5,Just Right,990,Unaware
11d7c025,1,350,DD,55-64,Male,11-20 season,9,8,9,Just right,990,Unaware
bc35d706,1,531,S,55-64,Male,2-5 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
d7f928e9,1,523,FF,25-34,Female,11-15 season,10 - Extremely satisfied,5,2,Just Right,8,Aware and have NOT used/received
3b97ece5,1,249,O,55-64,Female,21+ seasons,9,7,8,Just right,990,Unaware
3ef32846,1,244,O,35-44,Male,2-5 season,8,7,990,Just right,990,Unaware
607a32e7,1,343,LL,55-64,Male,21+ seasons,9,990,10 - Extremely satisfied,Just right,990,Unaware
7.60E+13,1,74,M,45-54,Male,6-10 season,7,6,9,Just Right,990,Unaware
884b4429,1,468,FF,55-64,Male,21+ seasons,5,6,5,Just right,990,Unaware
6312a4cf,1,107,FF,55-64,Female,6-10 season,8,8,7,Just right,10 - Extremely satisfied,Aware and have NOT used/received
fafa4ddf,1,88,K,55-64,Male,21+ seasons,5,8,4,Too few,3,Aware and have NOT used/received
516a47d8,1,542,MM,45-54,Female,2-5 season,8,2,3,Too Many,8,Aware and have used/received
b133a2ca,1,200,H,55-64,Female,2-5 season,9,8,2,Just right,990,Unaware
22d20a08,1,405,G,45-54,Female,6-10 season,10 - Extremely satisfied,9,10 - Extremely satisfied,Too Few,1 - Not at all satisfied,Aware and have NOT used/received
0df24528,1,266,GG,55-64,Male,2-5 season,9,5,9,Just right,5,Aware and have NOT used/received
7db363ba,1,228,A,55-64,Male,11-15 season,6,5,5,Too Many,990,Aware and have NOT used/received
bcfce4d1,1,72,S,25-34,Female,6-10 season,6,9,9,Too Many,990,Unaware
6508eedb,1,424,U,35-44,Female,11-15 season,10 - Extremely satisfied,3,8,Too Many,10 - Extremely satisfied,Aware and have used/received
61a0e7b8,1,433,I,45-54,Non-binary,2-5 season,3,2,3,Just right,10 - Extremely satisfied,Aware and have used/received
7c67f9e9,1,265,F,25-34,Male,2-5 season,9,1 - Not at all satisfied,6,Just Right,6,Aware and have used/received
0763b8b4,1,434,S,35-44,Female,16-20 season,7,6,9,Too Few,10 - Extremely satisfied,Aware and have NOT used/received
32835ed8,1,166,S,45-54,Male,6-10 season,10 - Extremely satisfied,7,990,Too Few,8,Aware and have NOT used/received
0345039d,1,2,W,45-54,Male,6-10 season,9,10 - Extremely satisfied,990,Too Few,990,Unaware
fa874082,1,116,U,65+,Male,21+ seasons,1 - Not at all satisfied,9,9,Just right,990,Unaware
065e8b30,1,487,T,65+,Male,21+ seasons,7,10 - Extremely satisfied,10 - Extremely satisfied,Just right,5,Aware and have NOT used/received
ba058852,1,142,II,45-54,Male,2-5 season,1 - Not at all satisfied,5,3,Just right,1 - Not at all satisfied,Aware and have NOT used/received
cd5562a4,1,536,B,65+,Male,21+ seasons,7,7,5,Just right,990,Aware and have NOT used/received
47f1086b,1,410,Y,45-54,Male,2-5 season,7,6,7,Just right,7,Aware and have NOT used/received
35554d7f,1,184,CC,45-54,Female,11-15 season,10 - Extremely satisfied,8,8,Too Few,990,Unaware
aeb6d46a,1,260,G,55-64,Male,21+ seasons,7,5,6,Just right,990,Unaware
323f2113,1,188,T,55-64,Male,6-10 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
d641a4e3,1,284,B,45-54,Male,11-20 season,10 - Extremely satisfied,990,990,Just right,10 - Extremely satisfied,Aware and have used/received
e02d6c87,1,118,NN,65+,Male,21+ seasons,10 - Extremely satisfied,7,9,Just right,5,Aware and have NOT used/received
30371f8b,1,208,LL,45-54,Female,2-5 season,10 - Extremely satisfied,6,8,Just right,7,Aware and have NOT used/received
15bd73ad,1,471,L,25-34,Male,16-20 season,9,3,7,Too Few,990,Unaware
c26ceb70,1,469,F,65+,Male,16-20 season,9,4,9,Just Right,990,Aware and have NOT used/received
b2eb19a7,1,58,G,25-34,Male,21+ seasons,6,3,4,Just Right,8,Aware and have NOT used/received
23e342dd,1,22,S,65+,Male,11-20 season,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,990,Unaware
fd8d3358,1,241,O,55-64,Male,21+ seasons,8,10 - Extremely satisfied,9,Just right,990,Aware and have NOT used/received
7a9bc1d9,1,291,V,Prefer not to answer,Prefer not to answer,2-5 season,9,5,6,Just right,990,Unaware
528cf383,1,32,V,25-34,Male,2-5 season,8,7,9,Just right,8,Aware and have used/received
381990d1,1,361,Z,55-64,Male,11-20 season,9,5,8,Just right,6,Aware and have NOT used/received
e054de94,1,542,A,25-34,Male,1 season,8,1 - Not at all satisfied,7,Just Right,2,Aware and have NOT used/received
8466c81c,1,492,AA,55-64,Female,21+ seasons,10 - Extremely satisfied,3,10 - Extremely satisfied,Just right,5,Aware and have NOT used/received
c132c8af,1,337,NN,45-54,Male,16-20 season,4,6,6,Too Many,990,Unaware
473a4e53,1,342,JJ,45-54,Male,2-5 season,8,8,8,Just right,990,Aware and have NOT used/received
e5d07b62,1,348,F,55-64,Male,6-10 season,7,1 - Not at all satisfied,3,Too Many,990,Unaware
3472280,1,133,R,45-54,Male,21+ seasons,10 - Extremely satisfied,9,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
07b2f7ad,1,14,I,55-64,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
e6d63ffd,1,191,O,65+,Male,21+ seasons,8,5,8,Just right,990,Unaware
7d492afe,1,150,OO,45-54,Female,2-5 season,4,8,5,Too Many,3,Aware and have NOT used/received
428b1339,1,456,II,45-54,Male,6-10 season,5,9,5,Just right,8,Aware and have used/received
b8d615b1,1,44,D,25-34,Male,11-15 season,9,1 - Not at all satisfied,990,Too Few,8,Aware and have used/received
3f828ae7,1,18,Z,65+,Male,21+ seasons,6,4,6,Just right,990,Unaware
30b54265,1,414,CC,55-64,Male,21+ seasons,8,8,8,Just right,8,Aware and have NOT used/received
5fdecd05,1,499,Q,45-54,Male,1 season,9,3,4,Just Right,990,Unaware
4572590b,1,465,T,35-44,Male,16-20 season,3,4,9,Too Few,5,Aware and have NOT used/received
c67391be,1,537,B,55-64,Male,2-5 season,10 - Extremely satisfied,4,10 - Extremely satisfied,Just right,990,Unaware
3269aeeb,1,138,II,55-64,Female,21+ seasons,7,9,9,Just right,990,Aware and have NOT used/received
218a1ff4,1,138,BB,55-64,Female,21+ seasons,6,9,6,Too Many,5,Aware and have NOT used/received
6c1040be,1,476,H,55-64,Male,21+ seasons,7,5,9,Just right,7,Aware and have used/received
4abebe6a,1,67,C,65+,Male,2-5 season,6,5,9,Just right,8,Aware and have used/received
188b4c0e,1,65,A,45-54,Male,21+ seasons,7,7,7,Just right,7,Aware and have NOT used/received
cf9f17ab,1,130,DD,65+,Male,21+ seasons,9,4,6,Just right,990,Aware and have NOT used/received
996ce6e2,1,158,DD,35-44,Male,2-5 season,7,7,9,Just right,6,Aware and have NOT used/received
378cbc05,1,174,NN,45-54,Male,21+ seasons,7,7,10 - Extremely satisfied,Just right,990,Unaware
03f3c313,1,329,S,55-64,Male,21+ seasons,2,8,6,Too few,990,Unaware
438eb5e4,1,300,R,55-64,Male,11-20 season,9,8,10 - Extremely satisfied,Just right,990,Unaware
ad86a0e9,1,315,V,55-64,Male,2-5 season,7,1 - Not at all satisfied,5,Too Many,990,Unaware
1ccbca29,1,97,G,45-54,Female,6-10 season,8,10 - Extremely satisfied,6,Too Many,990,Aware and have NOT used/received
827d851b,1,94,K,65+,Male,21+ seasons,9,8,9,Just right,990,Unaware
cc3a0c97,1,84,S,45-54,Male,6-10 season,10 - Extremely satisfied,10 - Extremely satisfied,9,Too Many,990,Aware and have NOT used/received
78e55d17,1,463,MM,25-34,Male,2-5 season,6,9,10 - Extremely satisfied,Too Few,990,Aware and have NOT used/received
ddb37694,1,105,CC,55-64,Male,2-5 season,7,6,4,Too Many,990,Unaware
5c695fde,1,287,HH,55-64,Female,16-20 season,10 - Extremely satisfied,1 - Not at all satisfied,9,Just Right,9,Aware and have NOT used/received
63dbfdd8,1,414,HH,35-44,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
93c19af0,1,115,V,55-64,Male,11-20 season,8,9,8,Just right,990,Unaware
5fd76af6,1,144,K,55-64,Male,6-10 season,7,9,10 - Extremely satisfied,Too Many,990,Unaware
76d9d73a,1,71,R,45-54,Male,2-5 season,7,6,9,Just right,990,Unaware
6c0cd04f,1,513,DD,35-44,Male,2-5 season,6,4,8,Just right,8,Aware and have NOT used/received
c4eeb64d,1,451,I,35-44,Male,6-10 season,9,7,9,Just right,990,Unaware
8e0c05bd,1,312,A,65+,Male,21+ seasons,10 - Extremely satisfied,7,9,Just right,990,Unaware
e8ceb715,1,17,Y,35-44,Male,2-5 season,8,6,7,Just right,990,Aware and have NOT used/received
9bde4417,1,48,J,65+,Female,6-10 season,9,10 - Extremely satisfied,1 - Not at all satisfied,Just Right,990,Unaware
02e981aa,1,379,DD,45-54,Female,6-10 season,9,2,1 - Not at all satisfied,Too Many,4,Aware and have NOT used/received
b0de7f3a,1,352,Y,45-54,Female,2-5 season,6,4,10 - Extremely satisfied,Too Few,990,Unaware
6b9a289b,1,406,Z,65+,Male,21+ seasons,9,1 - Not at all satisfied,9,Just right,9,Aware and have NOT used/received
83b0b58f,1,344,CC,65+,Male,21+ seasons,1 - Not at all satisfied,1 - Not at all satisfied,1 - Not at all satisfied,Just right,990,Unaware
70d7e7cf,1,92,Q,65+,Female,6-10 season,9,8,8,Just right,6,Aware and have NOT used/received
9909a7cc,1,39,G,45-54,Male,2-5 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
bf2ac87f,1,45,P,45-54,Male,11-15 season,7,9,4,Just Right,990,Aware and have NOT used/received
814b9b47,1,435,AA,65+,Female,16-20 season,10 - Extremely satisfied,6,5,Just Right,10 - Extremely satisfied,Aware and have NOT used/received
89333f39,1,222,EE,65+,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,990,Just right,990,Unaware
2e8f7aa6,1,30,L,45-54,Male,21+ seasons,7,4,4,Just right,6,Aware and have NOT used/received
be25f47a,1,404,NN,45-54,Female,6-10 season,6,6,6,Just right,990,Unaware
b6a60429,1,345,Q,55-64,Female,21+ seasons,3,7,7,Just right,990,Unaware
50172dbb,1,164,LL,55-64,Female,11-15 season,6,1 - Not at all satisfied,7,Too Few,990,Unaware
0f351f15,1,17,K,65+,Female,21+ seasons,5,8,6,Just right,7,Aware and have NOT used/received
cd95f48f,1,108,NN,55-64,Prefer not to answer,11-20 season,5,4,5,Just right,990,Unaware
90e6840e,1,258,FF,65+,Female,16-20 season,4,4,3,Too Many,9,Aware and have used/received
3280c549,1,396,Q,45-54,Male,2-5 season,7,4,990,Too few,7,Aware and have NOT used/received
57edc1e3,1,445,II,25-34,Female,2-5 season,8,6,5,Too Many,990,Unaware
7dc9e2e2,1,199,A,35-44,Male,6-10 season,9,8,8,Just right,990,Unaware
99031784,1,544,OO,55-64,Male,21+ seasons,8,4,9,Just right,990,Unaware
37461a48,1,396,L,45-54,Male,11-20 season,5,4,1 - Not at all satisfied,Too few,5,Aware and have NOT used/received
88df2732,1,267,K,45-54,Male,21+ seasons,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
75cdc791,1,9,M,25-34,Female,2-5 season,10 - Extremely satisfied,9,9,Just right,990,Aware and have NOT used/received
d3280926,1,458,X,65+,Female,21+ seasons,4,2,8,Just right,10 - Extremely satisfied,Aware and have NOT used/received
5a8de884,1,445,I,35-44,Male,2-5 season,6,6,7,Too few,990,Unaware
c5a1a883,1,238,JJ,65+,Male,21+ seasons,8,4,990,Too few,990,Unaware
35b99be9,1,447,H,45-54,Male,6-10 season,9,5,6,Just Right,990,Unaware
b41918a8,1,251,AA,65+,Male,6-10 season,7,5,5,Too few,7,Aware and have NOT used/received
5ed89694,1,116,K,35-44,Male,1 season,10 - Extremely satisfied,1 - Not at all satisfied,6,Too Few,2,Aware and have NOT used/received
657de57b,1,251,OO,55-64,Female,21+ seasons,4,8,3,Too Few,10 - Extremely satisfied,Aware and have NOT used/received
14cca423,1,325,LL,45-54,Male,6-10 season,7,3,3,Just Right,10 - Extremely satisfied,Aware and have used/received
2181f7af,1,282,N,35-44,Male,2-5 season,6,5,3,Too few,990,Unaware
5605aed6,1,379,GG,45-54,Female,6-10 season,7,3,2,Too Many,990,Aware and have NOT used/received
a49df085,1,457,V,65+,Female,1 season,9,2,4,Just Right,990,Aware and have NOT used/received
dae8e8fb,1,190,D,45-54,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
84df5d3f,1,30,L,65+,Female,6-10 season,6,7,5,Too Few,6,Aware and have NOT used/received
f392a648,1,427,U,35-44,Male,1 season,6,7,990,Too Many,9,Aware and have used/received
6b31506a,1,352,BB,35-44,Male,21+ seasons,8,3,4,Just Right,990,Unaware
3382d75b,1,222,O,55-64,Female,2-5 season,9,5,6,Too Few,990,Unaware
19dfe78c,1,67,R,45-54,Female,21+ seasons,8,2,9,Too Many,990,Unaware
6bf97012,1,277,B,45-54,Female,11-15 season,4,9,8,Too Many,5,Aware and have NOT used/received
c63f7a30,1,94,U,65+,Male,2-5 season,10 - Extremely satisfied,8,9,Just right,6,Aware and have NOT used/received
42c8f258,1,408,M,55-64,Male,11-15 season,10 - Extremely satisfied,2,1 - Not at all satisfied,Too Few,5,Aware and have used/received
2639eea9,1,400,P,Prefer not to answer,Prefer not to answer,21+ seasons,2,8,990,Too many,990,Unaware
d564b3a5,1,452,K,45-54,Male,2-5 season,10 - Extremely satisfied,9,7,Just Right,2,Aware and have NOT used/received
aadd83cf,1,447,MM,35-44,Male,1 season,9,4,6,Too Few,990,Unaware
13401f8a,1,241,AA,35-44,Male,21+ seasons,7,6,990,Too Many,10 - Extremely satisfied,Aware and have used/received
578f188d,1,417,BB,45-54,Male,2-5 season,1 - Not at all satisfied,7,5,Just right,8,Aware and have used/received
fb940e77,1,512,W,45-54,Female,6-10 season,8,3,5,Just Right,990,Aware and have NOT used/received
fb335209,1,297,I,55-64,Female,21+ seasons,10 - Extremely satisfied,990,10 - Extremely satisfied,Just right,990,Unaware
9fb049e6,1,149,L,45-54,Male,21+ seasons,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,5,Aware and have used/received
ea70b971,1,221,L,55-64,Male,6-10 season,10 - Extremely satisfied,9,10 - Extremely satisfied,Just right,6,Aware and have NOT used/received
d43e8137,1,427,Q,65+,Male,21+ seasons,8,8,10 - Extremely satisfied,Just right,3,Aware and have NOT used/received
56763555,1,367,K,35-44,Male,2-5 season,5,5,5,Just right,990,Unaware
647b12d4,1,87,U,65+,Male,21+ seasons,7,990,6,Just right,990,Unaware
9d3388f9,1,496,MM,45-54,Male,2-5 season,10 - Extremely satisfied,2,3,Too Few,990,Unaware
5.20E+64,1,439,EE,65+,Male,16-20 season,8,7,7,Too Many,990,Unaware
442fde26,1,362,AA,55-64,Female,6-10 season,9,1 - Not at all satisfied,4,Just Right,990,Unaware
e6877bf3,1,323,II,65+,Male,21+ seasons,6,6,5,Just right,990,Aware and have NOT used/received
bcc1a437,1,180,GG,65+,Female,21+ seasons,5,10 - Extremely satisfied,6,Just right,5,Aware and have NOT used/received
6e40d585,1,236,O,45-54,Female,2-5 season,4,5,10 - Extremely satisfied,Too Few,4,Aware and have NOT used/received
fdbb25fa,1,502,F,25-34,Female,6-10 season,6,10 - Extremely satisfied,990,Just Right,990,Unaware
4c9136e1,1,281,W,35-44,Male,16-20 season,10 - Extremely satisfied,5,9,Too Many,990,Unaware
0a988ab6,1,313,MM,55-64,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,9,Just right,990,Unaware
6bc988a4,1,116,D,45-54,Male,2-5 season,9,7,8,Just right,5,Aware and have NOT used/received
688f9339,1,210,Y,45-54,Male,2-5 season,9,6,990,Just right,990,Unaware
955fd312,1,173,S,55-64,Male,11-20 season,5,6,5,Too few,990,Unaware
994d6e68,1,382,Z,65+,Male,21+ seasons,7,7,8,Just right,990,Unaware
741bf14d,1,326,KK,55-64,Male,11-15 season,6,7,6,Too Many,990,Unaware
b2fe6058,1,156,B,35-44,Male,2-5 season,1 - Not at all satisfied,4,2,Too Few,10 - Extremely satisfied,Aware and have used/received
907dee51,1,230,A,65+,Male,11-20 season,6,8,6,Just right,990,Unaware
b93dbaaf,1,455,O,55-64,Male,2-5 season,8,5,8,Just right,990,Aware and have NOT used/received
108df677,1,244,R,45-54,Female,2-5 season,10 - Extremely satisfied,2,2,Too Few,7,Aware and have NOT used/received
37a55def,1,211,K,55-64,Male,6-10 season,6,7,8,Just right,990,Unaware
5452d564,1,53,I,35-44,Prefer not to answer,2-5 season,8,7,8,Just right,990,Unaware
847ee0c4,1,170,EE,45-54,Male,11-15 season,5,10 - Extremely satisfied,10 - Extremely satisfied,Too Many,990,Unaware
152798a2,1,237,Z,35-44,Male,16-20 season,7,1 - Not at all satisfied,9,Just Right,990,Unaware
c2be3390,1,511,GG,45-54,Male,6-10 season,7,9,8,Too Few,9,Aware and have NOT used/received
dc5a5e51,1,232,JJ,65+,Male,6-10 season,7,6,4,Too few,10 - Extremely satisfied,Aware and have used/received
567bcef3,1,490,KK,45-54,Female,6-10 season,10 - Extremely satisfied,10 - Extremely satisfied,3,Too Few,990,Unaware
7e88c087,1,481,OO,65+,Female,21+ seasons,10 - Extremely satisfied,9,10 - Extremely satisfied,Just right,990,Unaware
720a1330,1,524,T,45-54,Female,2-5 season,8,1 - Not at all satisfied,2,Too Many,990,Unaware
951f1289,1,339,P,55-64,Female,11-20 season,10 - Extremely satisfied,9,9,Just right,3,Aware and have NOT used/received
43d3291d,1,215,NN,55-64,Male,21+ seasons,8,1 - Not at all satisfied,6,Too Few,990,Unaware
05f5aa59,1,512,D,65+,Male,21+ seasons,8,8,9,Just right,990,Unaware
1103e863,1,47,K,35-44,Female,11-15 season,9,9,3,Too Many,990,Unaware
c4d56827,1,270,R,65+,Male,21+ seasons,8,7,8,Just right,990,Unaware
8174915d,1,38,E,45-54,Female,6-10 season,8,9,8,Just right,990,Unaware
18eebeec,1,245,M,55-64,Male,21+ seasons,6,990,9,Just right,990,Unaware
e795927f,1,350,H,45-54,Male,16-20 season,9,3,10 - Extremely satisfied,Too Many,990,Aware and have NOT used/received
01144ce6,1,111,W,45-54,Female,6-10 season,9,2,3,Too Many,10 - Extremely satisfied,Aware and have used/received
19cf60e6,1,121,NN,25-34,Male,11-15 season,7,6,10 - Extremely satisfied,Too Many,990,Unaware
1fd70088,1,539,J,35-44,Male,21+ seasons,10 - Extremely satisfied,8,9,Just right,990,Aware and have NOT used/received
e968a067,1,225,MM,45-54,Female,1 season,9,5,8,Just right,5,Aware and have NOT used/received
040a58c1,1,516,CC,55-64,Male,11-15 season,7,4,4,Just Right,990,Unaware
62c48bc9,1,163,S,55-64,Male,21+ seasons,5,5,5,Just right,10 - Extremely satisfied,Aware and have used/received
09092a2e,1,167,N,55-64,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,5,Too many,990,Unaware
cac28912,1,159,NN,55-64,Male,11-20 season,8,9,990,Just right,7,Aware and have used/received
b2b838b5,1,514,OO,65+,Male,21+ seasons,7,8,5,Just right,990,Aware and have used/received
a785236f,1,124,I,45-54,Male,11-15 season,6,3,8,Too Many,990,Aware and have NOT used/received
c4df3d99,1,431,BB,45-54,Male,16-20 season,7,990,1 - Not at all satisfied,Just Right,9,Aware and have used/received
e991cf3c,1,189,AA,35-44,Male,6-10 season,8,1 - Not at all satisfied,6,Too Many,2,Aware and have NOT used/received
54e3f51e,1,230,NN,55-64,Male,21+ seasons,8,4,9,Just right,990,Unaware
6ca246f6,1,217,BB,35-44,Male,21+ seasons,10 - Extremely satisfied,5,5,Just Right,990,Unaware
378cd4cd,1,541,I,35-44,Male,2-5 season,10 - Extremely satisfied,8,8,Too Many,990,Unaware
5df497e0,1,137,AA,55-64,Male,21+ seasons,2,990,990,Too many,990,Unaware
865553a1,1,140,W,65+,Female,21+ seasons,8,5,5,Just right,990,Unaware
fa28699e,1,105,GG,25-34,Male,2-5 season,10 - Extremely satisfied,1 - Not at all satisfied,7,Just right,990,Unaware
3e0b7b18,1,542,B,55-64,Male,6-10 season,2,8,6,Too Few,8,Aware and have NOT used/received
3104c840,1,157,L,55-64,Male,21+ seasons,8,10 - Extremely satisfied,990,Just right,990,Unaware
8f3ef3de,1,503,DD,55-64,Female,16-20 season,5,7,6,Too Many,5,Aware and have NOT used/received
69d81959,1,294,O,55-64,Female,21+ seasons,9,4,6,Just Right,990,Aware and have NOT used/received
eee0ae7c,1,478,W,65+,Female,21+ seasons,9,10 - Extremely satisfied,5,Just right,7,Aware and have NOT used/received
1e4fc569,1,248,LL,55-64,Male,2-5 season,5,4,3,Too Many,990,Unaware
e82150fd,1,497,FF,35-44,Male,2-5 season,2,5,7,Too Many,990,Unaware
482467a2,1,205,G,45-54,Female,11-15 season,6,5,990,Too Few,990,Unaware
8e24236f,1,251,T,65+,Male,21+ seasons,5,7,6,Too few,990,Unaware
1.22E+09,1,104,Y,45-54,Female,2-5 season,7,5,1 - Not at all satisfied,Too Few,990,Unaware
f1787b96,1,388,MM,45-54,Female,11-15 season,9,6,4,Too Many,8,Aware and have NOT used/received
oa8u9gui,1,78,OO,55-64,Female,1 season,2,10 - Extremely satisfied,3,Just Right,990,Unaware
5f726b93,1,185,W,45-54,Male,11-20 season,8,8,9,Just right,990,Unaware
b408ccd6,1,392,I,35-44,Female,2-5 season,10 - Extremely satisfied,6,8,Too Few,990,Unaware
4cd31de6,1,488,JJ,65+,Male,21+ seasons,7,8,9,Just right,990,Unaware
c1955391,1,383,P,65+,Male,21+ seasons,5,1 - Not at all satisfied,5,Just right,990,Unaware
1cff0007,1,92,D,65+,Male,21+ seasons,4,3,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
42154079,1,514,P,45-54,Male,11-20 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
ee5f366b,1,316,Y,35-44,Male,2-5 season,3,6,3,Too few,990,Aware and have NOT used/received
b54c8203,1,478,W,Prefer not to answer,Prefer not to answer,21+ seasons,5,6,9,Just right,6,Aware and have NOT used/received
75aaace9,1,375,Z,45-54,Male,2-5 season,7,3,6,Just right,9,Aware and have NOT used/received
3c60a0f7,1,86,X,45-54,Male,21+ seasons,7,9,5,Too few,990,Unaware
fe48bc04,1,48,I,65+,Female,21+ seasons,10 - Extremely satisfied,6,8,Just right,990,Unaware
b723ac55,1,40,N,55-64,Male,11-15 season,7,4,990,Too Few,990,Unaware
5da7d922,1,436,G,55-64,Female,2-5 season,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,990,Unaware
0f6451cf,1,531,FF,45-54,Male,2-5 season,9,3,3,Too Few,990,Unaware
e3dd873f,1,313,N,65+,Male,21+ seasons,9,8,7,Too few,10 - Extremely satisfied,Aware and have NOT used/received
4b311c53,1,280,W,45-54,Female,6-10 season,7,10 - Extremely satisfied,1 - Not at all satisfied,Just Right,990,Unaware
8ee4fdc1,1,268,KK,25-34,Male,6-10 season,9,3,7,Too Few,1 - Not at all satisfied,Aware and have NOT used/received
417d97bf,1,46,B,25-34,Female,6-10 season,7,1 - Not at all satisfied,1 - Not at all satisfied,Too Few,990,Aware and have NOT used/received
f60b442a,1,102,EE,55-64,Male,6-10 season,10 - Extremely satisfied,1 - Not at all satisfied,5,Just Right,990,Unaware
5855371e,1,116,DD,55-64,Male,11-20 season,9,4,7,Just right,7,Aware and have NOT used/received
5ac6e9f3,1,159,F,55-64,Female,2-5 season,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,5,Aware and have NOT used/received
b7b8f716,1,474,I,35-44,Male,11-20 season,8,7,9,Just right,990,Unaware
81ff86ed,1,497,U,45-54,Male,2-5 season,10 - Extremely satisfied,4,1 - Not at all satisfied,Too Few,990,Unaware
c5dcef46,1,315,NN,45-54,Male,21+ seasons,3,6,4,Just right,990,Unaware
3073142f,1,75,G,45-54,Female,11-20 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,5,Aware and have NOT used/received
f0739656,1,332,JJ,65+,Male,11-20 season,9,8,8,Just right,9,Aware and have used/received
60b341e6,1,475,C,65+,Male,21+ seasons,5,4,990,Too many,990,Unaware
223adb5d,1,216,LL,45-54,Male,21+ seasons,1 - Not at all satisfied,4,990,Just Right,990,Unaware
d7f9696c,1,481,H,65+,Male,21+ seasons,10 - Extremely satisfied,5,10 - Extremely satisfied,Just right,990,Unaware
a41c681b,1,341,W,65+,Male,21+ seasons,3,5,4,Too few,990,Aware and have NOT used/received
8b2efb30,1,469,C,45-54,Male,1 season,10 - Extremely satisfied,6,8,Just right,8,Aware and have NOT used/received
c49ee311,1,213,M,65+,Male,16-20 season,8,3,4,Too Few,990,Unaware
8031fcb3,1,417,LL,55-64,Male,6-10 season,5,5,2,Just Right,990,Unaware
7dcede88,1,86,F,65+,Male,11-15 season,9,4,2,Too Few,9,Aware and have NOT used/received
ab35b797,1,293,KK,35-44,Male,11-20 season,5,1 - Not at all satisfied,1 - Not at all satisfied,Just right,990,Unaware
d2d57583,1,428,U,45-54,Female,6-10 season,8,2,5,Too Many,990,Unaware
3cee5f92,1,88,C,65+,Male,16-20 season,9,5,2,Too Many,1 - Not at all satisfied,Aware and have NOT used/received
