uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Sat,Benefit_Aware
asdf3265,2,224,E,55-64,Female,1 season,3,990,2,Too Many,990,Unaware
a26a56a6,2,342,F,55-64,Male,11-15 season,2,1 - Not at all satisfied,3,Too Many,990,Unaware
4fb5f555,2,133,W,65+,Female,21+ seasons,5,10 - Extremely satisfied,7,Just Right,990,Unaware
54356b5e,2,47,R,65+,Male,6-10 season,10 - Extremely satisfied,7,6,Too Many,1 - Not at all satisfied,Aware and have NOT used/received
4fc37957,2,150,G,65+,Male,21+ seasons,8,4,9,Just right,990,Unaware
f03b247d,2,474,KK,25-34,Female,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,6,Too Few,5,Aware and have NOT used/received
f1acd920,2,328,GG,55-64,Male,6-10 season,8,6,990,Just right,990,Unaware
2a3114a0,2,29,W,25-34,Female,6-10 season,7,6,9,Just Right,990,Unaware
f13b3118,2,50,W,55-64,Female,16-20 season,7,2,6,Just Right,990,Aware and have NOT used/received
35b3f150,2,294,MM,45-54,Female,16-20 season,6,2,9,Too Few,990,Unaware
cd59bba8,2,417,Q,45-54,Male,6-10 season,7,1 - Not at all satisfied,8,Just right,990,Aware and have NOT used/received
bdce7df7,2,293,CC,55-64,Female,6-10 season,7,5,5,Just Right,7,Aware and have used/received
155134fc,2,391,EE,35-44,Male,1 season,4,1 - Not at all satisfied,7,Just right,990,Unaware
6a024fc4,2,180,L,45-54,Female,1 season,10 - Extremely satisfied,1 - Not at all satisfied,3,Just Right,990,Aware and have used/received
1440ab45,2,515,OO,65+,Male,21+ seasons,8,5,6,Just right,990,Aware and have NOT used/received
e76f52b3,2,421,E,65+,Male,21+ seasons,10 - Extremely satisfied,4,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
8f562d02,2,413,N,35-44,Male,16-20 season,5,7,6,Too Few,10 - Extremely satisfied,Aware and have used/received
7.42E+28,2,71,D,45-54,Male,11-20 season,1 - Not at all satisfied,5,6,Just right,8,Aware and have NOT used/received
4cf8ce07,2,430,LL,65+,Male,21+ seasons,2,9,2,Too Few,7,Aware and have NOT used/received
ca05260c,2,176,X,65+,Male,21+ seasons,7,8,8,Just right,10 - Extremely satisfied,Aware and have NOT used/received
04f2f882,2,497,KK,65+,Female,21+ seasons,7,5,9,Too many,5,Aware and have used/received
780df9ee,2,453,HH,45-54,Male,6-10 season,7,6,7,Just right,10 - Extremely satisfied,Aware and have used/received
d53c368c,2,259,EE,65+,Female,16-20 season,10 - Extremely satisfied,9,3,Just Right,990,Unaware
673a244f,2,161,W,65+,Male,21+ seasons,1 - Not at all satisfied,990,2,Just right,990,Unaware
f47887c6,2,328,C,45-54,Male,21+ seasons,9,10 - Extremely satisfied,8,Too Few,990,Unaware
08f3bdb4,2,114,J,65+,Male,21+ seasons,5,7,7,Just right,990,Unaware
bbd3c644,2,434,S,45-54,Female,6-10 season,6,6,5,Just Right,7,Aware and have NOT used/received
0dacd06f,2,54,T,55-64,Female,2-5 season,5,3,7,Just Right,8,Aware and have used/received
3ced2ad4,2,431,L,45-54,Female,2-5 season,9,1 - Not at all satisfied,9,Too Few,990,Unaware
5bb50754,2,241,E,55-64,Female,21+ seasons,10 - Extremely satisfied,7,8,Just right,990,Unaware
5a71456f,2,249,S,55-64,Male,21+ seasons,9,7,9,Just right,990,Aware and have NOT used/received
debc2ca4,2,354,FF,55-64,Male,1 season,8,5,7,Just right,990,Unaware
b2244504,2,519,MM,55-64,Female,6-10 season,7,3,2,Just Right,5,Aware and have NOT used/received
b0831a6d,2,29,X,65+,Female,11-15 season,8,10 - Extremely satisfied,1 - Not at all satisfied,Just Right,990,Unaware
77ab1c45,2,352,H,Prefer not to answer,Prefer not to answer,11-20 season,9,8,9,Too few,990,Aware and have NOT used/received
3aa8ab96,2,200,U,55-64,Male,21+ seasons,8,6,6,Just right,990,Aware and have NOT used/received
580b2952,2,212,Y,65+,Male,21+ seasons,3,5,5,Just right,5,Aware and have NOT used/received
2bddb33d,2,511,R,45-54,Female,6-10 season,9,9,8,Just right,7,Aware and have NOT used/received
47985a6d,2,121,W,55-64,Male,11-20 season,2,2,2,Just right,7,Aware and have NOT used/received
120831f7,2,148,G,45-54,Male,1 season,8,4,7,Just right,990,Unaware
b5ddbca3,2,221,JJ,65+,Male,21+ seasons,6,1 - Not at all satisfied,990,Too many,990,Unaware
b186b846,2,150,NN,65+,Female,21+ seasons,10 - Extremely satisfied,6,10 - Extremely satisfied,Just right,5,Aware and have NOT used/received
3bc9a924,2,284,G,45-54,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,8,Too Few,990,Unaware
c13eb6a8,2,417,P,55-64,Female,6-10 season,7,3,1 - Not at all satisfied,Too few,8,Aware and have NOT used/received
afa9c5e6,2,274,W,45-54,Female,2-5 season,8,4,990,Too Few,9,Aware and have NOT used/received
6939ecaa,2,271,P,45-54,Female,2-5 season,10 - Extremely satisfied,6,10 - Extremely satisfied,Too Many,990,Aware and have NOT used/received
49357a11,2,514,FF,65+,Male,2-5 season,10 - Extremely satisfied,7,990,Just right,7,Aware and have NOT used/received
530015ad,2,358,GG,45-54,Male,2-5 season,8,1 - Not at all satisfied,5,Just right,4,Aware and have used/received
3a10ffce,2,165,X,45-54,Male,11-20 season,9,6,990,Just right,990,Aware and have NOT used/received
e02ba4f4,2,140,M,45-54,Male,2-5 season,7,7,7,Just right,990,Unaware
b6a2c7ae,2,513,F,55-64,Male,2-5 season,4,8,9,Too Few,990,Unaware
6bd9be07,2,286,II,45-54,Male,2-5 season,8,8,10 - Extremely satisfied,Just right,990,Unaware
c16232b3,2,526,Q,65+,Female,2-5 season,7,4,8,Too Few,5,Aware and have NOT used/received
0644a1b6,2,331,T,25-34,Male,11-15 season,5,6,9,Too Few,5,Aware and have NOT used/received
e4dab149,2,484,M,55-64,Male,1 season,9,1 - Not at all satisfied,8,Just Right,990,Unaware
e4f5228f,2,366,K,45-54,Female,6-10 season,8,8,6,Too Many,990,Unaware
9252e531,2,478,II,55-64,Male,2-5 season,6,5,8,Just right,990,Unaware
d330e2e2,2,312,N,45-54,Male,21+ seasons,6,1 - Not at all satisfied,1 - Not at all satisfied,Just Right,990,Aware and have used/received
17beb1b2,2,528,W,45-54,Male,6-10 season,5,3,5,Too few,990,Unaware
4bac9955,2,492,DD,55-64,Female,21+ seasons,9,8,9,Just right,990,Unaware
fddb8023,2,150,E,65+,Male,21+ seasons,1 - Not at all satisfied,2,1 - Not at all satisfied,Too few,990,Aware and have NOT used/received
d667bd7c,2,168,O,35-44,Male,2-5 season,4,1 - Not at all satisfied,5,Just right,990,Unaware
8516bc4f,2,445,BB,35-44,Female,21+ seasons,6,9,8,Just Right,6,Aware and have used/received
434ad678,2,231,HH,55-64,Male,6-10 season,6,1 - Not at all satisfied,9,Too few,10 - Extremely satisfied,Aware and have used/received
47b48676,2,238,EE,65+,Male,21+ seasons,4,3,5,Just right,990,Unaware
aeb48200,2,385,P,25-34,Male,2-5 season,8,5,5,Just right,990,Unaware
6be1ad59,2,23,I,45-54,Female,6-10 season,10 - Extremely satisfied,990,1 - Not at all satisfied,Too Many,5,Aware and have used/received
d8d6b9c9,2,540,R,65+,Male,21+ seasons,1 - Not at all satisfied,7,5,Too many,990,Unaware
0f101e6a,2,308,BB,45-54,Male,11-15 season,10 - Extremely satisfied,4,2,Just Right,990,Unaware
034ae96b,2,481,E,55-64,Male,6-10 season,5,5,7,Just right,990,Unaware
c29d1b5e,2,348,HH,35-44,Male,2-5 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
587d61e3,2,544,CC,55-64,Male,21+ seasons,8,7,7,Too many,990,Unaware
ebfec873,2,405,A,65+,Female,6-10 season,7,3,6,Just right,990,Unaware
a422e9fe,2,56,I,45-54,Female,1 season,10 - Extremely satisfied,4,10 - Extremely satisfied,Too Many,990,Unaware
096768f7,2,385,S,35-44,Male,1 season,9,3,2,Just Right,7,Aware and have NOT used/received
9025f9a6,2,64,E,65+,Male,11-15 season,8,10 - Extremely satisfied,9,Too Few,990,Unaware
0efbd8e1,2,24,C,45-54,Female,6-10 season,8,3,2,Too Few,990,Unaware
8ee49a12,2,449,LL,55-64,Female,2-5 season,10 - Extremely satisfied,4,8,Too Many,990,Unaware
b0926248,2,537,AA,65+,Male,21+ seasons,1 - Not at all satisfied,1 - Not at all satisfied,8,Just right,990,Unaware
01155fdc,2,392,N,65+,Female,2-5 season,9,4,6,Just right,990,Unaware
56221b9e,2,471,Y,45-54,Male,11-20 season,7,5,7,Just right,990,Unaware
a1aea1e4,2,9,F,65+,Female,6-10 season,10 - Extremely satisfied,8,8,Too few,990,Unaware
e4eb2fbf,2,63,E,45-54,Female,2-5 season,8,7,5,Too few,10 - Extremely satisfied,Aware and have used/received
6abae9aa,2,80,W,35-44,Male,11-15 season,8,9,3,Just Right,990,Unaware
1ab58b7b,2,38,U,55-64,Male,1 season,9,8,8,Just right,990,Unaware
867bcdf8,2,404,C,65+,Female,21+ seasons,10 - Extremely satisfied,9,10 - Extremely satisfied,Just right,990,Unaware
15d08a43,2,515,V,65+,Male,2-5 season,9,8,9,Just right,990,Unaware
3da33163,2,502,I,45-54,Male,11-15 season,4,2,6,Just Right,990,Unaware
146aa33a,2,527,OO,25-34,Female,16-20 season,3,6,6,Too Many,8,Aware and have used/received
8298ysdg,2,456,KK,65+,Male,16-20 season,1 - Not at all satisfied,8,4,Just Right,990,Unaware
afdafa39,2,105,MM,35-44,Female,2-5 season,7,7,7,Just right,5,Aware and have NOT used/received
5b7636cb,2,465,OO,55-64,Female,6-10 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just Right,8,Aware and have NOT used/received
14674e8b,2,298,R,55-64,Male,16-20 season,6,2,4,Too Many,8,Aware and have NOT used/received
beb84454,2,512,DD,45-54,Female,6-10 season,10 - Extremely satisfied,3,990,Too Few,3,Aware and have used/received
a29fc81a,2,81,J,45-54,Female,16-20 season,2,4,5,Just Right,9,Aware and have used/received
4436536e,2,405,X,45-54,Male,21+ seasons,7,8,10 - Extremely satisfied,Just right,4,Aware and have NOT used/received
5eea5a1f,2,162,A,35-44,Male,16-20 season,8,9,1 - Not at all satisfied,Too Many,8,Aware and have NOT used/received
94d3eebc,2,503,LL,45-54,Female,16-20 season,9,10 - Extremely satisfied,7,Too Few,6,Aware and have NOT used/received
b73b3467,2,318,C,45-54,Male,1 season,7,6,7,Too Many,990,Unaware
7d7c4112,2,460,V,45-54,Male,11-15 season,9,8,4,Too Many,4,Aware and have NOT used/received
91a33d46,2,327,I,45-54,Male,6-10 season,10 - Extremely satisfied,8,1 - Not at all satisfied,Just Right,990,Unaware
341a996b,2,345,J,55-64,Female,11-15 season,7,8,1 - Not at all satisfied,Too Many,990,Unaware
55981491,2,523,OO,25-34,Female,16-20 season,8,6,4,Too Many,990,Unaware
a601c332,2,436,I,55-64,Female,6-10 season,4,7,7,Just Right,990,Unaware
38e208e6,2,485,E,55-64,Female,2-5 season,3,5,3,Too Few,8,Aware and have NOT used/received
e899220b,2,407,V,45-54,Male,11-20 season,7,7,6,Too few,990,Aware and have used/received
6b91c119,2,47,Y,65+,Male,1 season,6,10 - Extremely satisfied,10 - Extremely satisfied,Too Few,990,Unaware
cdfd92fe,2,345,HH,45-54,Male,6-10 season,8,8,4,Too Few,9,Aware and have NOT used/received
97729dc0,2,508,A,45-54,Female,2-5 season,5,5,1 - Not at all satisfied,Too Many,990,Unaware
d0043ebb,2,127,G,55-64,Male,21+ seasons,7,8,3,Too few,990,Unaware
0ec0a736,2,122,W,45-54,Male,21+ seasons,2,2,2,Just right,10 - Extremely satisfied,Aware and have NOT used/received
cdbce98b,2,229,JJ,45-54,Male,21+ seasons,7,5,6,Just right,990,Unaware
8e8cb8a2,2,525,S,45-54,Male,11-20 season,9,7,8,Just right,990,Unaware
ad8f203b,2,452,X,45-54,Female,21+ seasons,9,5,8,Just right,990,Unaware
12cfa9d5,2,529,CC,55-64,Female,6-10 season,10 - Extremely satisfied,1 - Not at all satisfied,2,Too Many,990,Unaware
06651a24,2,322,V,35-44,Female,6-10 season,6,1 - Not at all satisfied,4,Too Few,6,Aware and have used/received
9579db84,2,530,A,35-44,Male,1 season,10 - Extremely satisfied,8,9,Just right,990,Unaware
e96ed917,2,232,EE,65+,Female,2-5 season,3,10 - Extremely satisfied,1 - Not at all satisfied,Too Many,990,Unaware
82f9bf91,2,164,F,45-54,Female,16-20 season,7,3,1 - Not at all satisfied,Just Right,9,Aware and have NOT used/received
5e76ecc8,2,178,JJ,65+,Male,21+ seasons,7,6,10 - Extremely satisfied,Just right,990,Unaware
c87648a7,2,494,Z,45-54,Male,16-20 season,7,10 - Extremely satisfied,7,Just Right,990,Unaware
9bc5b4e7,2,156,N,65+,Male,11-15 season,4,4,7,Too Few,990,Unaware
15b0b6e0,2,257,H,45-54,Female,16-20 season,10 - Extremely satisfied,1 - Not at all satisfied,3,Too Many,6,Aware and have used/received
4ff9600f,2,549,Y,65+,Male,16-20 season,9,4,7,Just Right,990,Unaware
da9ba6c2,2,192,N,55-64,Female,2-5 season,8,8,8,Just right,990,Unaware
bdd59622,2,37,X,65+,Male,16-20 season,5,3,7,Too Few,990,Unaware
a269cd73,2,12,A,65+,Female,6-10 season,7,1 - Not at all satisfied,8,Too Many,990,Unaware
37d8de3f,2,478,W,45-54,Female,2-5 season,6,8,6,Too Many,990,Unaware
25ea28f9,2,510,Y,35-44,Male,2-5 season,9,7,10 - Extremely satisfied,Just right,990,Unaware
d1861620,2,372,FF,65+,Male,21+ seasons,8,5,5,Too many,990,Aware and have NOT used/received
e92e67ad,2,526,B,25-34,Female,2-5 season,9,3,990,Just Right,990,Unaware
b190a3e0,2,119,G,65+,Female,6-10 season,8,6,6,Just right,7,Aware and have NOT used/received
f1117d79,2,387,F,65+,Male,6-10 season,3,3,9,Too Many,1 - Not at all satisfied,Aware and have NOT used/received
7733efda,2,322,KK,35-44,Female,6-10 season,6,6,8,Too Few,1 - Not at all satisfied,Aware and have NOT used/received
4590486b,2,178,II,25-34,Male,6-10 season,2,1 - Not at all satisfied,990,Too Few,990,Unaware
adf46a47,2,194,H,55-64,Male,2-5 season,6,2,4,Too few,990,Aware and have NOT used/received
818cfe4b,2,107,O,65+,Male,21+ seasons,8,8,8,Just right,10 - Extremely satisfied,Aware and have used/received
4e69f80a,2,368,CC,35-44,Male,1 season,9,7,990,Just right,990,Unaware
273aef39,2,232,Z,25-34,Female,6-10 season,7,990,8,Too Many,990,Unaware
408cfb7d,2,324,O,65+,Male,21+ seasons,1 - Not at all satisfied,7,5,Just right,10 - Extremely satisfied,Aware and have used/received
6a93913d,2,390,AA,65+,Female,21+ seasons,4,5,5,Just right,2,Aware and have NOT used/received
c857e1ec,2,211,GG,55-64,Male,21+ seasons,8,8,8,Just right,990,Unaware
1df1669f,2,149,P,45-54,Male,21+ seasons,3,6,7,Just Right,990,Unaware
8abc7cf5,2,359,A,65+,Female,21+ seasons,5,6,5,Just right,990,Unaware
db44ad22,2,7,K,45-54,Male,21+ seasons,10 - Extremely satisfied,1 - Not at all satisfied,990,Just Right,990,Unaware
542b5bee,2,56,A,55-64,Female,11-15 season,10 - Extremely satisfied,5,5,Just Right,990,Unaware
6e626c8e,2,261,F,55-64,Female,6-10 season,9,1 - Not at all satisfied,990,Just right,4,Aware and have used/received
31173f79,2,495,P,35-44,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
696b8866,2,48,V,45-54,Male,2-5 season,6,9,4,Too Few,990,Unaware
778fd7b3,2,309,MM,25-34,Male,11-15 season,10 - Extremely satisfied,9,4,Too Many,990,Unaware
972ac3c2,2,338,A,45-54,Male,21+ seasons,7,6,6,Just right,5,Aware and have NOT used/received
6343333c,2,550,GG,45-54,Female,11-20 season,9,8,9,Too few,990,Unaware
5eb19f14,2,354,OO,35-44,Male,2-5 season,8,10 - Extremely satisfied,7,Too Few,8,Aware and have NOT used/received
8fca040b,2,186,I,55-64,Male,2-5 season,9,6,9,Just right,990,Unaware
13292c74,2,286,H,65+,Male,21+ seasons,7,4,7,Too few,5,Aware and have NOT used/received
66f8d354,2,452,E,35-44,Male,2-5 season,9,8,8,Just right,990,Unaware
cca1f6cb,2,86,V,65+,Male,6-10 season,4,7,4,Just Right,9,Aware and have NOT used/received
ee684e5c,2,85,G,35-44,Male,1 season,2,5,7,Just right,3,Aware and have NOT used/received
65bf1136,2,150,NN,45-54,Male,1 season,8,6,8,Just right,990,Aware and have NOT used/received
159a51b2,2,470,OO,65+,Male,11-15 season,6,5,9,Too Many,3,Aware and have NOT used/received
40b07d1c,2,383,AA,55-64,Female,21+ seasons,4,4,5,Too few,7,Aware and have NOT used/received
1309aa84,2,30,O,45-54,Male,11-15 season,4,2,5,Too Many,990,Unaware
1828caba,2,84,I,45-54,Female,2-5 season,10 - Extremely satisfied,2,2,Too Many,990,Unaware
ed054cfe,2,134,H,65+,Male,21+ seasons,10 - Extremely satisfied,1 - Not at all satisfied,5,Just right,990,Unaware
6f07b90c,2,183,B,45-54,Female,1 season,8,10 - Extremely satisfied,10 - Extremely satisfied,Too Many,10 - Extremely satisfied,Aware and have used/received
77d03cf8,2,387,F,45-54,Female,6-10 season,7,1 - Not at all satisfied,3,Just Right,990,Unaware
91fb3742,2,380,OO,45-54,Female,21+ seasons,9,5,5,Too Many,3,Aware and have NOT used/received
7f934ffc,2,289,L,35-44,Male,1 season,7,5,8,Just right,990,Unaware
49f2ca49,2,159,G,55-64,Male,6-10 season,10 - Extremely satisfied,1 - Not at all satisfied,4,Just Right,990,Unaware
1c7b3104,2,42,L,45-54,Male,11-15 season,6,10 - Extremely satisfied,1 - Not at all satisfied,Just Right,990,Aware and have NOT used/received
e1ce6753,2,57,R,65+,Female,11-15 season,8,3,1 - Not at all satisfied,Just Right,990,Unaware
948d868d,2,309,B,55-64,Male,21+ seasons,7,8,9,Just right,990,Unaware
4248558,2,438,R,55-64,Female,11-20 season,8,7,8,Just right,990,Unaware
38bd4c0a,2,535,GG,25-34,Male,2-5 season,5,3,6,Too few,5,Aware and have NOT used/received
813ee0ba,2,113,P,55-64,Male,11-20 season,8,7,8,Just right,7,Aware and have NOT used/received
8893a3b4,2,18,E,25-34,Female,11-15 season,5,7,5,Just Right,990,Unaware
483d8bd3,2,290,EE,55-64,Male,21+ seasons,8,6,9,Just right,990,Unaware
6cd42635,2,123,DD,45-54,Male,21+ seasons,9,4,8,Just right,990,Unaware
956216a3,2,279,L,45-54,Male,11-15 season,9,10 - Extremely satisfied,5,Too Many,990,Aware and have NOT used/received
4868c8a8,2,383,Q,45-54,Female,11-15 season,7,1 - Not at all satisfied,9,Just Right,990,Unaware
5d74b805,2,240,OO,45-54,Male,21+ seasons,4,3,8,Just right,990,Unaware
dd406066,2,31,K,55-64,Female,16-20 season,10 - Extremely satisfied,4,990,Just Right,990,Unaware
4d291c03,2,456,II,45-54,Male,2-5 season,6,6,9,Just right,990,Unaware
42ac0a14,2,548,M,45-54,Female,2-5 season,9,4,5,Too Many,5,Aware and have NOT used/received
5a6c7b21,2,248,BB,45-54,Male,21+ seasons,1 - Not at all satisfied,2,3,Just right,990,Unaware
25e20b03,2,392,T,45-54,Female,11-15 season,9,6,4,Just Right,990,Unaware
cf61a7f4,2,514,S,55-64,Male,1 season,7,8,10 - Extremely satisfied,Just right,5,Aware and have NOT used/received
8032d8ab,2,48,O,25-34,Female,16-20 season,9,4,8,Just Right,990,Unaware
443bc6e7,2,328,BB,55-64,Male,2-5 season,8,7,10 - Extremely satisfied,Just right,8,Aware and have used/received
ea56b4fd,2,228,AA,55-64,Male,21+ seasons,8,7,8,Just right,990,Unaware
7dc49169,2,165,I,55-64,Female,11-15 season,6,2,4,Too Few,990,Unaware
d600c8f7,2,279,U,35-44,Male,11-20 season,9,7,9,Just right,10 - Extremely satisfied,Aware and have NOT used/received
92624560,2,370,D,35-44,Male,16-20 season,4,3,4,Too Few,990,Unaware
6b5ca8a7,2,415,V,65+,Male,21+ seasons,5,5,5,Just right,5,Aware and have used/received
f3733049,2,315,U,55-64,Male,2-5 season,9,8,8,Just right,990,Aware and have NOT used/received
5937c1a5,2,211,B,55-64,Female,16-20 season,6,1 - Not at all satisfied,6,Too Many,990,Aware and have NOT used/received
b6db89c3,2,533,BB,Prefer not to answer,Prefer not to answer,1 season,8,7,9,Just right,5,Aware and have NOT used/received
9bd5c987,2,243,CC,45-54,Female,11-15 season,8,10 - Extremely satisfied,8,Too Few,990,Unaware
7a43d72c,2,273,OO,45-54,Male,6-10 season,8,8,9,Just right,990,Aware and have NOT used/received
fef8cf80,2,494,N,35-44,Female,6-10 season,8,10 - Extremely satisfied,8,Just Right,990,Unaware
193ef161,2,287,W,65+,Male,21+ seasons,8,6,6,Just right,990,Unaware
a0a94040,2,400,M,25-34,Female,11-15 season,8,9,3,Too Many,6,Aware and have NOT used/received
68a478f6,2,170,I,45-54,Female,6-10 season,9,6,10 - Extremely satisfied,Just right,990,Unaware
b171d3b9,2,41,C,55-64,Female,11-15 season,2,990,5,Too Many,990,Unaware
176aedc1,2,324,D,35-44,Female,6-10 season,10 - Extremely satisfied,3,7,Too Few,990,Unaware
d2387d53,2,509,F,65+,Male,6-10 season,8,7,9,Just right,990,Unaware
7cfd507c,2,507,E,65+,Male,21+ seasons,9,4,10 - Extremely satisfied,Just right,990,Unaware
d77c4374,2,503,M,45-54,Male,16-20 season,5,10 - Extremely satisfied,1 - Not at all satisfied,Too Many,990,Unaware
1177d82f,2,360,F,25-34,Male,16-20 season,1 - Not at all satisfied,7,7,Too Many,990,Unaware
ff5b8519,2,454,V,55-64,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,3,Aware and have NOT used/received
06470fe9,2,115,FF,25-34,Female,6-10 season,4,5,9,Too Few,5,Aware and have NOT used/received
39dbb848,2,300,J,45-54,Female,11-15 season,7,2,7,Too Few,10 - Extremely satisfied,Aware and have used/received
ed45eb2b,2,109,DD,45-54,Female,16-20 season,6,10 - Extremely satisfied,3,Too Many,990,Unaware
833df126,2,301,NN,45-54,Female,21+ seasons,8,5,9,Just right,990,Unaware
ac936570,2,496,II,45-54,Male,6-10 season,7,3,7,Just right,3,Aware and have NOT used/received
ffe43ef3,2,299,W,55-64,Male,6-10 season,5,7,7,Too many,990,Unaware
d528519d,2,291,U,45-54,Male,2-5 season,8,3,1 - Not at all satisfied,Too Few,990,Unaware
9297b724,2,116,L,45-54,Female,11-20 season,2,8,7,Just right,990,Unaware
cca9a047,2,524,T,65+,Male,21+ seasons,7,3,5,Just right,990,Unaware
62ec3a0e,2,107,F,45-54,Male,21+ seasons,5,7,5,Just right,5,Aware and have NOT used/received
a01db5cd,2,375,H,55-64,Male,16-20 season,9,7,8,Too Many,990,Unaware
63a7fd74,2,467,Y,35-44,Female,6-10 season,8,6,1 - Not at all satisfied,Just Right,990,Unaware
4024cdbc,2,210,H,55-64,Male,2-5 season,9,7,990,Just right,990,Unaware
6d834fb3,2,374,CC,55-64,Female,11-20 season,7,6,7,Just right,3,Aware and have NOT used/received
07223ee4,2,304,S,45-54,Female,16-20 season,7,5,6,Just Right,2,Aware and have NOT used/received
86b70a38,2,207,N,45-54,Male,1 season,9,2,8,Just right,990,Unaware
55034c0a,2,182,N,65+,Male,21+ seasons,9,7,9,Just right,990,Unaware
fa564a88,2,390,DD,55-64,Female,6-10 season,6,2,2,Too Few,990,Unaware
39d716e1,2,144,LL,35-44,Male,16-20 season,7,10 - Extremely satisfied,2,Too Many,4,Aware and have NOT used/received
4cccd5e6,2,350,M,35-44,Female,6-10 season,5,8,7,Too Few,990,Unaware
d6007b75,2,249,T,45-54,Male,11-15 season,8,2,2,Too Few,9,Aware and have NOT used/received
0f21f493,2,468,B,55-64,Female,11-20 season,3,2,5,Just right,990,Unaware
d8574a8f,2,382,FF,65+,Male,16-20 season,9,8,6,Too Many,990,Unaware
5d27c2b3,2,261,II,35-44,Male,2-5 season,8,8,10 - Extremely satisfied,Just right,990,Unaware
a0f93369,2,237,GG,65+,Female,11-15 season,7,6,7,Just Right,990,Unaware
05cd1eeb,2,113,MM,65+,Male,11-20 season,3,7,1 - Not at all satisfied,Just right,990,Aware and have NOT used/received
16383277,2,46,F,65+,Male,2-5 season,5,5,8,Too Many,990,Unaware
6bfe02f6,2,359,M,45-54,Female,2-5 season,4,7,9,Too Many,990,Unaware
5.53E+41,2,396,J,35-44,Male,11-15 season,10 - Extremely satisfied,6,3,Just Right,990,Unaware
09aec06f,2,517,K,55-64,Male,11-15 season,7,6,990,Too Few,990,Unaware
a1845e57,2,370,E,65+,Male,21+ seasons,5,8,990,Too few,7,Aware and have NOT used/received
e65b6187,2,21,L,55-64,Male,6-10 season,10 - Extremely satisfied,5,10 - Extremely satisfied,Just right,990,Unaware
d3c42878,2,232,C,25-34,Male,11-15 season,8,10 - Extremely satisfied,2,Just Right,9,Aware and have NOT used/received
a70bca8c,2,528,LL,45-54,Female,21+ seasons,6,6,1 - Not at all satisfied,Just Right,990,Unaware
c7c11859,2,521,GG,55-64,Male,21+ seasons,6,7,6,Just right,990,Unaware
48afa358,2,334,D,35-44,Male,21+ seasons,8,3,9,Just right,8,Aware and have used/received
1db358c8,2,189,GG,35-44,Male,1 season,8,6,10 - Extremely satisfied,Just right,990,Unaware
58e52e02,2,337,M,65+,Male,6-10 season,9,9,10 - Extremely satisfied,Just right,990,Unaware
0badab04,2,293,MM,65+,Female,21+ seasons,5,3,5,Too few,990,Aware and have NOT used/received
1e3714cf,2,448,I,45-54,Male,6-10 season,5,2,5,Just right,990,Aware and have NOT used/received
fff30805,2,201,EE,45-54,Male,11-20 season,5,7,8,Just right,990,Unaware
f88272c5,2,38,F,55-64,Male,16-20 season,9,2,1 - Not at all satisfied,Too Few,990,Unaware
eba4b32e,2,49,D,55-64,Male,6-10 season,7,5,6,Too few,10 - Extremely satisfied,Aware and have used/received
9f31d476,2,230,CC,65+,Male,21+ seasons,10 - Extremely satisfied,4,8,Too few,990,Unaware
d943bc8d,2,150,J,45-54,Male,21+ seasons,8,7,6,Too Few,990,Unaware
82fb7106,2,79,K,55-64,Male,2-5 season,10 - Extremely satisfied,4,7,Too Many,990,Unaware
2d525780,2,489,JJ,45-54,Male,2-5 season,9,8,10 - Extremely satisfied,Just right,990,Unaware
599247bf,2,86,F,45-54,Male,11-15 season,7,2,3,Too Few,990,Unaware
9feb1f1b,2,165,A,45-54,Male,2-5 season,8,7,7,Just right,990,Unaware
feff5312,2,272,S,35-44,Female,1 season,7,9,5,Too Many,6,Aware and have NOT used/received
657e0b46,2,384,F,45-54,Male,2-5 season,7,6,990,Just right,990,Unaware
b1f779cf,2,107,AA,65+,Male,21+ seasons,5,4,5,Just right,7,Aware and have NOT used/received
d647af81,2,137,T,65+,Male,11-20 season,10 - Extremely satisfied,3,7,Just right,10 - Extremely satisfied,Aware and have used/received
e572ae8e,2,493,P,45-54,Male,2-5 season,6,5,990,Just right,990,Unaware
3f9e5dbe,2,522,E,45-54,Female,2-5 season,9,10 - Extremely satisfied,6,Too Many,5,Aware and have NOT used/received
190b4d98,2,537,O,45-54,Male,1 season,8,5,7,Just right,990,Aware and have NOT used/received
cddecc70,2,328,HH,65+,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
89bc7fad,2,59,G,55-64,Female,21+ seasons,8,1 - Not at all satisfied,5,Too Many,990,Unaware
f08dfcc9,2,326,HH,45-54,Male,11-20 season,5,3,7,Just right,8,Aware and have NOT used/received
