,uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Aware
1175,3280c549,1,396,Q,45-54,Male,2-5 season,7,4,6,Too Few,Aware and have NOT used/received
1176,57edc1e3,1,445,II,25-34,Female,2-5 season,8,6,5,Too Many,Unaware
1177,7dc9e2e2,1,199,A,35-44,Male,6-10 season,9,8,8,Just Right,Unaware
1178,99031784,1,544,OO,55-64,Male,21+ seasons,8,4,9,Just Right,Unaware
1179,37461a48,1,396,L,45-54,Male,11-20 season,5,4,1,Too Few,Aware and have NOT used/received
1180,88df2732,1,267,K,45-54,Male,21+ seasons,10,8,10,Just Right,Unaware
1181,75cdc791,1,9,M,25-34,Female,2-5 season,10,9,9,Just Right,Aware and have NOT used/received
1182,d3280926,1,458,X,65+,Female,21+ seasons,4,2,8,Just Right,Aware and have NOT used/received
1183,5a8de884,1,445,I,35-44,Male,2-5 season,6,6,7,Too Few,Unaware
1184,c5a1a883,1,238,JJ,65+,Male,21+ seasons,8,4,6,Too Few,Unaware
1185,35b99be9,1,447,H,45-54,Male,6-10 season,9,5,6,Just Right,Unaware
1186,b41918a8,1,251,AA,65+,Male,6-10 season,7,5,5,Too Few,Aware and have NOT used/received
1187,5ed89694,1,116,K,35-44,Male,1 season,10,1,6,Too Few,Aware and have NOT used/received
1188,657de57b,1,251,OO,55-64,Female,21+ seasons,4,8,3,Too Few,Aware and have NOT used/received
1189,14cca423,1,325,LL,45-54,Male,6-10 season,7,3,3,Just Right,Aware and have used/received
1190,2181f7af,1,282,N,35-44,Male,2-5 season,6,5,3,Too Few,Unaware
1191,5605aed6,1,379,GG,45-54,Female,6-10 season,7,3,2,Too Many,Aware and have NOT used/received
1192,a49df085,1,457,V,65+,Female,1 season,9,2,4,Just Right,Aware and have NOT used/received
1193,dae8e8fb,1,190,D,45-54,Male,2-5 season,10,10,10,Just Right,Unaware
1194,84df5d3f,1,30,L,65+,Female,6-10 season,6,7,5,Too Few,Aware and have NOT used/received
1195,f392a648,1,427,U,35-44,Male,1 season,6,7,6,Too Many,Aware and have used/received
1196,6b31506a,1,352,BB,35-44,Male,21+ seasons,8,3,4,Just Right,Unaware
1197,3382d75b,1,222,O,55-64,Female,2-5 season,9,5,6,Too Few,Unaware
1198,19dfe78c,1,67,R,45-54,Female,21+ seasons,8,2,9,Too Many,Unaware
1199,6bf97012,1,277,B,45-54,Female,11-15 season,4,9,8,Too Many,Aware and have NOT used/received
1200,c63f7a30,1,94,U,65+,Male,2-5 season,10,8,9,Just Right,Aware and have NOT used/received
1201,42c8f258,1,408,M,55-64,Male,11-15 season,10,2,1,Too Few,Aware and have used/received
1202,2639eea9,1,400,P,Prefer not to answer,Prefer not to answer,21+ seasons,2,8,6,Too Many,Unaware
1203,d564b3a5,1,452,K,45-54,Male,2-5 season,10,9,7,Just Right,Aware and have NOT used/received
1204,aadd83cf,1,447,MM,35-44,Male,1 season,9,4,6,Too Few,Unaware
1205,13401f8a,1,241,AA,35-44,Male,21+ seasons,7,6,6,Too Many,Aware and have used/received
1206,578f188d,1,417,BB,45-54,Male,2-5 season,1,7,5,Just Right,Aware and have used/received
1207,fb940e77,1,512,W,45-54,Female,6-10 season,8,3,5,Just Right,Aware and have NOT used/received
1208,fb335209,1,297,I,55-64,Female,21+ seasons,10,6,10,Just Right,Unaware
1209,9fb049e6,1,149,L,45-54,Male,21+ seasons,10,7,10,Just Right,Aware and have used/received
1210,ea70b971,1,221,L,55-64,Male,6-10 season,10,9,10,Just Right,Aware and have NOT used/received
1211,d43e8137,1,427,Q,65+,Male,21+ seasons,8,8,10,Just Right,Aware and have NOT used/received
1212,56763555,1,367,K,35-44,Male,2-5 season,5,5,5,Just Right,Unaware
1213,647b12d4,1,87,U,65+,Male,21+ seasons,7,6,6,Just Right,Unaware
1214,9d3388f9,1,496,MM,45-54,Male,2-5 season,10,2,3,Too Few,Unaware
1215,5.20E+64,1,439,EE,65+,Male,16-20 season,8,7,7,Too Many,Unaware
1216,442fde26,1,362,AA,55-64,Female,6-10 season,9,1,4,Just Right,Unaware
1217,e6877bf3,1,323,II,65+,Male,21+ seasons,6,6,5,Just Right,Aware and have NOT used/received
1218,bcc1a437,1,180,GG,65+,Female,21+ seasons,5,10,6,Just Right,Aware and have NOT used/received
1219,6e40d585,1,236,O,45-54,Female,2-5 season,4,5,10,Too Few,Aware and have NOT used/received
1220,fdbb25fa,1,502,F,25-34,Female,6-10 season,6,10,6,Just Right,Unaware
1221,4c9136e1,1,281,W,35-44,Male,16-20 season,10,5,9,Too Many,Unaware
1222,0a988ab6,1,313,MM,55-64,Male,21+ seasons,10,10,9,Just Right,Unaware
1223,6bc988a4,1,116,D,45-54,Male,2-5 season,9,7,8,Just Right,Aware and have NOT used/received
1224,688f9339,1,210,Y,45-54,Male,2-5 season,9,6,6,Just Right,Unaware
1225,955fd312,1,173,S,55-64,Male,11-20 season,5,6,5,Too Few,Unaware
1226,994d6e68,1,382,Z,65+,Male,21+ seasons,7,7,8,Just Right,Unaware
1227,741bf14d,1,326,KK,55-64,Male,11-15 season,6,7,6,Too Many,Unaware
1228,b2fe6058,1,156,B,35-44,Male,2-5 season,1,4,2,Too Few,Aware and have used/received
1229,907dee51,1,230,A,65+,Male,11-20 season,6,8,6,Just Right,Unaware
1230,b93dbaaf,1,455,O,55-64,Male,2-5 season,8,5,8,Just Right,Aware and have NOT used/received
1231,108df677,1,244,R,45-54,Female,2-5 season,10,2,2,Too Few,Aware and have NOT used/received
1232,37a55def,1,211,K,55-64,Male,6-10 season,6,7,8,Just Right,Unaware
1233,5452d564,1,53,I,35-44,Prefer not to answer,2-5 season,8,7,8,Just Right,Unaware
1234,847ee0c4,1,170,EE,45-54,Male,11-15 season,5,10,10,Too Many,Unaware
1235,152798a2,1,237,Z,35-44,Male,16-20 season,7,1,9,Just Right,Unaware
1236,c2be3390,1,511,GG,45-54,Male,6-10 season,7,9,8,Too Few,Aware and have NOT used/received
1237,dc5a5e51,1,232,JJ,65+,Male,6-10 season,7,6,4,Too Few,Aware and have used/received
1238,567bcef3,1,490,KK,45-54,Female,6-10 season,10,10,3,Too Few,Unaware
1239,7e88c087,1,481,OO,65+,Female,21+ seasons,10,9,10,Just Right,Unaware
1240,720a1330,1,524,T,45-54,Female,2-5 season,8,1,2,Too Many,Unaware
1241,951f1289,1,339,P,55-64,Female,11-20 season,10,9,9,Just Right,Aware and have NOT used/received
1242,43d3291d,1,215,NN,55-64,Male,21+ seasons,8,1,6,Too Few,Unaware
1243,05f5aa59,1,512,D,65+,Male,21+ seasons,8,8,9,Just Right,Unaware
1244,1103e863,1,47,K,35-44,Female,11-15 season,9,9,3,Too Many,Unaware
1245,c4d56827,1,270,R,65+,Male,21+ seasons,8,7,8,Just Right,Unaware
1246,8174915d,1,38,E,45-54,Female,6-10 season,8,9,8,Just Right,Unaware
1247,18eebeec,1,245,M,55-64,Male,21+ seasons,6,6,9,Just Right,Unaware
1248,e795927f,1,350,H,45-54,Male,16-20 season,9,3,10,Too Many,Aware and have NOT used/received
1249,01144ce6,1,111,W,45-54,Female,6-10 season,9,2,3,Too Many,Aware and have used/received
1250,19cf60e6,1,121,NN,25-34,Male,11-15 season,7,6,10,Too Many,Unaware
1251,1fd70088,1,539,J,35-44,Male,21+ seasons,10,8,9,Just Right,Aware and have NOT used/received
1252,e968a067,1,225,MM,45-54,Female,1 season,9,5,8,Just Right,Aware and have NOT used/received
1253,040a58c1,1,516,CC,55-64,Male,11-15 season,7,4,4,Just Right,Unaware
1254,62c48bc9,1,163,S,55-64,Male,21+ seasons,5,5,5,Just Right,Aware and have used/received
1255,09092a2e,1,167,N,55-64,Male,2-5 season,10,10,5,Too Many,Unaware
1256,cac28912,1,159,NN,55-64,Male,11-20 season,8,9,6,Just Right,Aware and have used/received
1257,b2b838b5,1,514,OO,65+,Male,21+ seasons,7,8,5,Just Right,Aware and have used/received
1258,a785236f,1,124,I,45-54,Male,11-15 season,6,3,8,Too Many,Aware and have NOT used/received
1259,c4df3d99,1,431,BB,45-54,Male,16-20 season,7,6,1,Just Right,Aware and have used/received
1260,e991cf3c,1,189,AA,35-44,Male,6-10 season,8,1,6,Too Many,Aware and have NOT used/received
1261,54e3f51e,1,230,NN,55-64,Male,21+ seasons,8,4,9,Just Right,Unaware
1262,6ca246f6,1,217,BB,35-44,Male,21+ seasons,10,5,5,Just Right,Unaware
1263,378cd4cd,1,541,I,35-44,Male,2-5 season,10,8,8,Too Many,Unaware
1264,5df497e0,1,137,AA,55-64,Male,21+ seasons,2,6,6,Too Many,Unaware
1265,865553a1,1,140,W,65+,Female,21+ seasons,8,5,5,Just Right,Unaware
1266,fa28699e,1,105,GG,25-34,Male,2-5 season,10,1,7,Just Right,Unaware
1267,3e0b7b18,1,542,B,55-64,Male,6-10 season,2,8,6,Too Few,Aware and have NOT used/received
1268,3104c840,1,157,L,55-64,Male,21+ seasons,8,10,6,Just Right,Unaware
1269,8f3ef3de,1,503,DD,55-64,Female,16-20 season,5,7,6,Too Many,Aware and have NOT used/received
1270,69d81959,1,294,O,55-64,Female,21+ seasons,9,4,6,Just Right,Aware and have NOT used/received
1271,eee0ae7c,1,478,W,65+,Female,21+ seasons,9,10,5,Just Right,Aware and have NOT used/received
1272,1e4fc569,1,248,LL,55-64,Male,2-5 season,5,4,3,Too Many,Unaware
1273,e82150fd,1,497,FF,35-44,Male,2-5 season,2,5,7,Too Many,Unaware
1274,482467a2,1,205,G,45-54,Female,11-15 season,6,5,6,Too Few,Unaware
1275,8e24236f,1,251,T,65+,Male,21+ seasons,5,7,6,Too Few,Unaware
1276,1.22E+09,1,104,Y,45-54,Female,2-5 season,7,5,1,Too Few,Unaware
1277,f1787b96,1,388,MM,45-54,Female,11-15 season,9,6,4,Too Many,Aware and have NOT used/received
1278,oa8u9gui,1,78,OO,55-64,Female,1 season,2,10,3,Just Right,Unaware
1279,5f726b93,1,185,W,45-54,Male,11-20 season,8,8,9,Just Right,Unaware
1280,b408ccd6,1,392,I,35-44,Female,2-5 season,10,6,8,Too Few,Unaware
1281,4cd31de6,1,488,JJ,65+,Male,21+ seasons,7,8,9,Just Right,Unaware
1282,c1955391,1,383,P,65+,Male,21+ seasons,5,1,5,Just Right,Unaware
1283,1cff0007,1,92,D,65+,Male,21+ seasons,4,3,10,Just Right,Aware and have NOT used/received
1284,42154079,1,514,P,45-54,Male,11-20 season,10,10,10,Just Right,Unaware
1285,ee5f366b,1,316,Y,35-44,Male,2-5 season,3,6,3,Too Few,Aware and have NOT used/received
1286,b54c8203,1,478,W,Prefer not to answer,Prefer not to answer,21+ seasons,5,6,9,Just Right,Aware and have NOT used/received
1287,75aaace9,1,375,Z,45-54,Male,2-5 season,7,3,6,Just Right,Aware and have NOT used/received
1288,3c60a0f7,1,86,X,45-54,Male,21+ seasons,7,9,5,Too Few,Unaware
1289,fe48bc04,1,48,I,65+,Female,21+ seasons,10,6,8,Just Right,Unaware
1290,b723ac55,1,40,N,55-64,Male,11-15 season,7,4,6,Too Few,Unaware
1291,5da7d922,1,436,G,55-64,Female,2-5 season,10,7,10,Just Right,Unaware
1292,0f6451cf,1,531,FF,45-54,Male,2-5 season,9,3,3,Too Few,Unaware
1293,e3dd873f,1,313,N,65+,Male,21+ seasons,9,8,7,Too Few,Aware and have NOT used/received
1294,4b311c53,1,280,W,45-54,Female,6-10 season,7,10,1,Just Right,Unaware
1295,8ee4fdc1,1,268,KK,25-34,Male,6-10 season,9,3,7,Too Few,Aware and have NOT used/received
1296,417d97bf,1,46,B,25-34,Female,6-10 season,7,1,1,Too Few,Aware and have NOT used/received
1297,f60b442a,1,102,EE,55-64,Male,6-10 season,10,1,5,Just Right,Unaware
1298,5855371e,1,116,DD,55-64,Male,11-20 season,9,4,7,Just Right,Aware and have NOT used/received
1299,5ac6e9f3,1,159,F,55-64,Female,2-5 season,10,7,10,Just Right,Aware and have NOT used/received
1300,b7b8f716,1,474,I,35-44,Male,11-20 season,8,7,9,Just Right,Unaware
1301,81ff86ed,1,497,U,45-54,Male,2-5 season,10,4,1,Too Few,Unaware
1302,c5dcef46,1,315,NN,45-54,Male,21+ seasons,3,6,4,Just Right,Unaware
1303,3073142f,1,75,G,45-54,Female,11-20 season,10,8,10,Just Right,Aware and have NOT used/received
1304,f0739656,1,332,JJ,65+,Male,11-20 season,9,8,8,Just Right,Aware and have used/received
1305,60b341e6,1,475,C,65+,Male,21+ seasons,5,4,6,Too Many,Unaware
1306,223adb5d,1,216,LL,45-54,Male,21+ seasons,1,4,6,Just Right,Unaware
1307,d7f9696c,1,481,H,65+,Male,21+ seasons,10,5,10,Just Right,Unaware
1308,a41c681b,1,341,W,65+,Male,21+ seasons,3,5,4,Too Few,Aware and have NOT used/received
1309,8b2efb30,1,469,C,45-54,Male,1 season,10,6,8,Just Right,Aware and have NOT used/received
1310,c49ee311,1,213,M,65+,Male,16-20 season,8,3,4,Too Few,Unaware
1311,8031fcb3,1,417,LL,55-64,Male,6-10 season,5,5,2,Just Right,Unaware
1312,7dcede88,1,86,F,65+,Male,11-15 season,9,4,2,Too Few,Aware and have NOT used/received
1313,ab35b797,1,293,KK,35-44,Male,11-20 season,5,1,1,Just Right,Unaware
1314,d2d57583,1,428,U,45-54,Female,6-10 season,8,2,5,Too Many,Unaware
1315,3cee5f92,1,88,C,65+,Male,16-20 season,9,5,2,Too Many,Aware and have NOT used/received
1316,12a6ef6d,1,398,Y,45-54,Male,21+ seasons,8,7,6,Just Right,Unaware
1317,3b9aed2d,1,119,BB,45-54,Male,6-10 season,8,3,5,Just Right,Aware and have NOT used/received
1318,f241b3fa,1,397,II,45-54,Male,1 season,4,1,5,Too Many,Aware and have NOT used/received
1319,93481068,1,538,KK,65+,Male,21+ seasons,10,10,10,Just Right,Aware and have NOT used/received
1320,1ecb8e41,1,108,OO,65+,Male,2-5 season,7,8,9,Just Right,Aware and have NOT used/received
1321,9ccaf3e1,1,319,II,55-64,Male,2-5 season,4,7,6,Too Few,Aware and have NOT used/received
1322,0ad31eee,1,43,X,45-54,Male,21+ seasons,5,7,6,Just Right,Aware and have NOT used/received
1323,d3fefaae,1,420,V,55-64,Male,6-10 season,8,7,2,Too Many,Aware and have NOT used/received
1324,51719045,1,145,Y,35-44,Male,6-10 season,9,7,9,Just Right,Unaware
1325,e2f36c74,1,504,BB,45-54,Female,16-20 season,5,3,1,Too Few,Aware and have used/received
1326,17ce0aa5,1,544,HH,55-64,Male,6-10 season,10,10,10,Too Few,Aware and have NOT used/received
1327,92804505,1,427,HH,55-64,Male,21+ seasons,8,6,5,Just Right,Unaware
1328,7e587cfb,1,474,K,65+,Male,11-20 season,8,7,8,Just Right,Aware and have NOT used/received
1329,394fea35,1,287,U,65+,Female,6-10 season,2,9,5,Just Right,Aware and have NOT used/received
1330,4f609f88,1,182,S,45-54,Female,11-15 season,10,6,2,Too Many,Unaware
1331,27122924,1,432,F,45-54,Female,6-10 season,8,10,9,Too Few,Aware and have NOT used/received
1332,69c5c978,1,356,C,65+,Female,11-15 season,7,8,5,Too Few,Aware and have used/received
1333,7631a007,1,101,G,65+,Female,21+ seasons,10,5,10,Just Right,Unaware
1334,d65f7ada,1,440,P,35-44,Male,11-20 season,8,6,7,Just Right,Aware and have NOT used/received
1335,13bd4cda,1,497,O,45-54,Male,6-10 season,10,9,9,Too Few,Unaware
1336,9c34004f,1,436,S,55-64,Female,21+ seasons,10,8,9,Just Right,Unaware
1337,9a6c4ed5,1,169,NN,55-64,Male,6-10 season,1,6,5,Just Right,Unaware
1338,a193f2be,1,485,H,35-44,Female,6-10 season,7,1,9,Too Many,Aware and have NOT used/received
1339,9b5eb5d6,1,483,D,45-54,Female,21+ seasons,8,10,10,Just Right,Aware and have NOT used/received
1340,ace1da30,1,30,P,25-34,Female,6-10 season,8,1,5,Just Right,Unaware
1341,bac915c8,1,85,D,65+,Male,21+ seasons,9,8,9,Just Right,Unaware
1342,e16eeeba,1,207,N,45-54,Male,21+ seasons,4,7,6,Just Right,Unaware
1343,23d09b3f,1,161,EE,45-54,Male,11-20 season,7,5,2,Too Few,Aware and have NOT used/received
1344,561d6ca3,1,26,J,35-44,Male,6-10 season,7,5,2,Too Many,Unaware
1345,5ac1b5b3,1,124,LL,55-64,Female,16-20 season,10,1,3,Just Right,Unaware
1346,b43c80eb,1,466,I,65+,Female,21+ seasons,10,6,2,Too Few,Unaware
1347,14328a27,1,189,Q,55-64,Female,2-5 season,9,6,8,Just Right,Aware and have NOT used/received
1348,22984387,1,22,J,65+,Male,21+ seasons,3,7,2,Too Many,Aware and have NOT used/received
1349,f3ddc45e,1,488,MM,45-54,Male,2-5 season,5,2,4,Too Few,Aware and have NOT used/received
1350,2eeaf1e1,1,86,P,55-64,Male,6-10 season,9,8,2,Too Few,Aware and have NOT used/received
1351,972bb5f9,1,156,X,45-54,Female,11-15 season,10,6,7,Too Many,Unaware
1352,fe4f86be,1,400,I,45-54,Male,2-5 season,7,5,5,Too Few,Aware and have NOT used/received
1353,205f09c2,1,48,W,55-64,Male,21+ seasons,6,7,5,Too Few,Aware and have used/received
1354,75e70eed,1,334,X,65+,Male,21+ seasons,5,1,6,Just Right,Aware and have NOT used/received
1355,206b9a27,1,125,O,65+,Male,21+ seasons,7,8,5,Too Few,Unaware
1356,7d680c18,1,471,A,45-54,Female,21+ seasons,5,6,5,Just Right,Aware and have NOT used/received
1357,3a190557,1,549,E,45-54,Male,11-15 season,9,5,9,Just Right,Aware and have NOT used/received
1358,4dea174e,1,16,I,45-54,Female,6-10 season,4,3,5,Too Many,Aware and have NOT used/received
1359,be20abe6,1,516,BB,45-54,Male,2-5 season,5,1,7,Just Right,Unaware
1360,f7f936d3,1,473,II,45-54,Female,1 season,7,10,4,Just Right,Aware and have used/received
1361,10c21cdf,1,451,J,65+,Male,21+ seasons,1,5,3,Too Few,Aware and have used/received
1362,0d451a97,1,26,K,35-44,Male,2-5 season,8,5,8,Too Few,Aware and have NOT used/received
1363,c9748970,1,462,C,45-54,Male,2-5 season,10,8,10,Just Right,Aware and have used/received
1364,0dd3c7db,1,175,DD,65+,Male,21+ seasons,8,6,7,Just Right,Unaware
1365,a9f0a103,1,458,AA,45-54,Female,2-5 season,10,9,10,Just Right,Aware and have used/received
1366,5523c679,1,98,E,45-54,Male,11-15 season,7,1,3,Too Few,Unaware
1367,06aeae2f,1,442,AA,45-54,Male,6-10 season,8,7,8,Too Many,Unaware
1368,1d013702,1,371,F,35-44,Male,11-15 season,8,9,8,Too Few,Aware and have NOT used/received
1369,28fa00c3,1,500,Q,65+,Male,11-20 season,10,6,6,Too Few,Aware and have NOT used/received
1370,fc01a77b,1,485,NN,35-44,Female,11-15 season,1,5,9,Too Many,Unaware
1371,33dbfce4,1,83,A,55-64,Male,11-20 season,5,3,7,Just Right,Aware and have NOT used/received
1372,e62bcacc,1,532,F,65+,Male,11-20 season,2,5,7,Just Right,Aware and have used/received
1373,ced296a2,1,290,NN,55-64,Female,6-10 season,10,8,10,Just Right,Unaware
1374,cf821e6d,1,456,GG,55-64,Female,21+ seasons,8,9,10,Just Right,Aware and have NOT used/received
1375,136f4f0a,1,411,EE,45-54,Female,2-5 season,8,7,10,Too Few,Aware and have NOT used/received
1376,cf89c820,1,138,C,35-44,Female,2-5 season,10,1,10,Too Many,Aware and have NOT used/received
1377,af637981,1,278,M,45-54,Male,6-10 season,10,9,5,Just Right,Unaware
1378,19de8522,1,279,Q,65+,Male,11-20 season,6,5,3,Too Few,Unaware
1379,10253a45,1,335,C,65+,Male,21+ seasons,5,2,6,Too Many,Aware and have NOT used/received
1380,e046be67,1,55,C,65+,Female,21+ seasons,6,6,6,Too Few,Unaware
1381,577db2a1,1,543,S,55-64,Male,11-15 season,8,4,6,Too Many,Unaware
1382,c2d0bf66,1,346,B,55-64,Male,21+ seasons,10,7,10,Just Right,Aware and have NOT used/received
1383,ff6a72c7,1,400,CC,45-54,Male,1 season,10,4,2,Too Few,Unaware
1384,4d4e6540,1,139,HH,45-54,Male,21+ seasons,8,8,8,Too Few,Unaware
1385,10673830,1,397,U,65+,Male,21+ seasons,8,6,10,Just Right,Aware and have used/received
1386,2720ffa5,1,480,A,65+,Female,21+ seasons,9,8,6,Just Right,Unaware
1387,01a67b9d,1,531,E,55-64,Female,16-20 season,5,1,7,Too Few,Aware and have used/received
1388,lh12u8fa,1,300,T,25-34,Male,6-10 season,2,2,1,Too Many,Aware and have used/received
1389,77539420,1,131,U,45-54,Male,6-10 season,8,8,8,Just Right,Unaware
1390,a6d8d25e,1,145,O,65+,Male,11-15 season,8,5,3,Just Right,Unaware
1391,cf62a718,1,523,FF,55-64,Female,6-10 season,8,6,8,Too Many,Unaware
1392,99d3729c,1,496,Z,45-54,Female,2-5 season,10,1,10,Just Right,Unaware
1393,7d8f9a57,1,306,J,55-64,Male,11-15 season,10,4,7,Too Many,Aware and have NOT used/received
1394,3d67b00a,1,158,GG,35-44,Male,16-20 season,6,10,9,Just Right,Unaware
1395,53d52e49,1,300,B,35-44,Male,6-10 season,7,9,10,Just Right,Unaware
1396,93f5230a,1,345,Y,55-64,Male,11-15 season,5,5,7,Too Many,Aware and have NOT used/received
1397,3efdcbb0,1,485,K,55-64,Female,2-5 season,8,5,9,Too Many,Unaware
1398,210d5dcc,1,545,F,45-54,Male,11-20 season,9,8,9,Too Few,Unaware
1399,2651da62,1,23,Y,55-64,Female,16-20 season,8,7,7,Too Many,Unaware
1400,2d3a380a,1,226,MM,45-54,Male,21+ seasons,6,3,8,Just Right,Unaware
1401,662da1eb,1,94,T,65+,Male,21+ seasons,8,8,8,Too Few,Unaware
1402,634546fa,1,504,Y,65+,Female,21+ seasons,7,4,7,Just Right,Aware and have used/received
1403,b3320870,1,489,CC,45-54,Male,6-10 season,9,7,9,Just Right,Aware and have used/received
1404,957f07a4,1,352,C,65+,Female,11-20 season,8,8,8,Too Few,Aware and have NOT used/received
1405,8e9fbe5b,1,27,K,35-44,Female,6-10 season,5,2,3,Just Right,Unaware
1406,4e36d1ac,1,505,S,45-54,Female,6-10 season,6,10,4,Too Many,Aware and have NOT used/received
1407,634fe3a9,1,385,EE,65+,Male,2-5 season,7,7,7,Just Right,Unaware
1408,bc85d915,1,38,B,55-64,Female,11-15 season,3,9,7,Too Few,Unaware
1409,f68c1c70,1,97,I,35-44,Male,2-5 season,6,4,6,Too Few,Aware and have used/received
1410,3d755fb1,1,35,I,65+,Male,21+ seasons,6,10,6,Just Right,Unaware
1411,092867fe,1,395,Q,65+,Male,21+ seasons,10,6,6,Just Right,Unaware
1412,9f09e604,1,61,G,65+,Male,11-20 season,10,9,9,Just Right,Aware and have used/received
1413,asd89551,1,519,F,65+,Male,2-5 season,1,9,2,Too Many,Unaware
1414,d92f7c7f,1,273,V,55-64,Male,21+ seasons,7,6,9,Just Right,Unaware
1415,f2978007,1,197,L,65+,Female,21+ seasons,8,9,10,Just Right,Unaware
1416,81ca6849,1,97,G,45-54,Male,2-5 season,4,1,2,Too Few,Unaware
1417,0a907a3e,1,87,U,65+,Male,21+ seasons,4,5,7,Too Many,Unaware
1418,3fc6c90d,1,447,C,45-54,Male,16-20 season,8,8,4,Just Right,Unaware
1419,8efad6c5,1,469,F,65+,Male,21+ seasons,3,7,6,Just Right,Aware and have NOT used/received
1420,9c24646e,1,399,Y,55-64,Female,21+ seasons,5,1,5,Just Right,Aware and have NOT used/received
1421,a117dea1,1,139,X,55-64,Female,21+ seasons,7,8,7,Just Right,Aware and have NOT used/received
1422,68d1ef06,1,408,K,45-54,Male,11-20 season,10,6,9,Just Right,Aware and have NOT used/received
1423,1fad6ba5,1,485,B,45-54,Male,11-20 season,10,6,5,Just Right,Unaware
1424,5e2450f2,1,43,I,65+,Female,6-10 season,9,4,3,Just Right,Unaware
1425,71fd21da,1,67,P,55-64,Male,21+ seasons,3,5,4,Too Few,Unaware
1426,c921ca1d,1,527,O,65+,Female,21+ seasons,7,6,5,Too Few,Aware and have NOT used/received
1427,ed738d61,1,493,DD,45-54,Male,6-10 season,8,5,6,Just Right,Aware and have NOT used/received
1428,e7a67337,1,540,B,45-54,Male,2-5 season,3,8,9,Just Right,Aware and have used/received
1429,9fb76790,1,84,V,35-44,Male,2-5 season,8,8,8,Just Right,Aware and have NOT used/received
1430,dd9f753a,1,274,MM,65+,Female,11-20 season,9,9,9,Just Right,Aware and have used/received
1431,d0eb4e62,1,290,Q,65+,Male,21+ seasons,8,6,7,Just Right,Aware and have NOT used/received
1432,b5eeed9e,1,329,G,45-54,Male,11-20 season,4,9,10,Just Right,Aware and have NOT used/received
1433,af7bd235,1,529,NN,45-54,Male,6-10 season,9,7,9,Just Right,Unaware
1434,9ce5e4e0,1,240,D,55-64,Female,6-10 season,5,1,6,Just Right,Unaware
1435,087d7584,1,543,AA,45-54,Male,11-15 season,7,1,3,Too Many,Aware and have NOT used/received
1436,5357b444,1,138,D,45-54,Female,16-20 season,7,8,1,Too Many,Aware and have NOT used/received
1437,f2d51090,1,405,AA,45-54,Female,11-15 season,9,10,9,Too Few,Aware and have NOT used/received
1438,4e502cf5,1,124,S,45-54,Male,16-20 season,9,9,2,Too Many,Unaware
1439,04de43d6,1,250,A,45-54,Male,21+ seasons,6,9,7,Just Right,Aware and have NOT used/received
1440,2d4253e9,1,524,W,35-44,Female,6-10 season,6,3,5,Too Many,Unaware
1441,e31acacb,1,390,HH,35-44,Female,11-15 season,3,10,3,Too Few,Aware and have used/received
1442,6a509809,1,240,K,45-54,Male,21+ seasons,2,9,3,Too Few,Unaware
1443,37a3fb64,1,428,G,25-34,Male,16-20 season,9,1,3,Too Few,Unaware
1444,6fa6a18d,1,367,Q,55-64,Male,11-20 season,9,8,8,Just Right,Aware and have NOT used/received
1445,d95a5f2f,1,147,BB,55-64,Female,2-5 season,10,5,7,Too Many,Aware and have NOT used/received
1446,938f9c8e,1,170,U,35-44,Female,11-20 season,7,7,8,Just Right,Unaware
1447,3a16ca01,1,222,E,45-54,Male,2-5 season,10,7,9,Just Right,Unaware
1448,6e6a84e8,1,421,AA,55-64,Male,21+ seasons,8,4,9,Just Right,Unaware
1449,d382f055,1,205,L,65+,Male,2-5 season,4,4,6,Too Many,Unaware
1450,fad70e84,1,510,HH,65+,Female,21+ seasons,6,6,6,Just Right,Unaware
1451,alsk091a,1,33,B,35-44,Male,2-5 season,1,1,1,Too Many,Aware and have used/received
