,uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Aware
1185,37d8de3f,2,478,W,45-54,Female,2-5 season,6,8,6,Too Many,Unaware
1186,25ea28f9,2,510,Y,35-44,Male,2-5 season,9,7,10,Just Right,Unaware
1187,d1861620,2,372,FF,65+,Male,21+ seasons,8,5,5,Too Many,Aware and have NOT used/received
1188,e92e67ad,2,526,B,25-34,Female,2-5 season,9,3,7,Just Right,Unaware
1189,b190a3e0,2,119,G,65+,Female,6-10 season,8,6,6,Just Right,Aware and have NOT used/received
1190,f1117d79,2,387,F,65+,Male,6-10 season,3,3,9,Too Many,Aware and have NOT used/received
1191,7733efda,2,322,KK,35-44,Female,6-10 season,6,6,8,Too Few,Aware and have NOT used/received
1192,4590486b,2,178,II,25-34,Male,6-10 season,2,1,7,Too Few,Unaware
1193,adf46a47,2,194,H,55-64,Male,2-5 season,6,2,4,Too Few,Aware and have NOT used/received
1194,818cfe4b,2,107,O,65+,Male,21+ seasons,8,8,8,Just Right,Aware and have used/received
1195,4e69f80a,2,368,CC,35-44,Male,1 season,9,7,7,Just Right,Unaware
1196,273aef39,2,232,Z,25-34,Female,6-10 season,7,5,8,Too Many,Unaware
1197,408cfb7d,2,324,O,65+,Male,21+ seasons,1,7,5,Just Right,Aware and have used/received
1198,6a93913d,2,390,AA,65+,Female,21+ seasons,4,5,5,Just Right,Aware and have NOT used/received
1199,c857e1ec,2,211,GG,55-64,Male,21+ seasons,8,8,8,Just Right,Unaware
1200,1df1669f,2,149,P,45-54,Male,21+ seasons,3,6,7,Just Right,Unaware
1201,8abc7cf5,2,359,A,65+,Female,21+ seasons,5,6,5,Just Right,Unaware
1202,db44ad22,2,7,K,45-54,Male,21+ seasons,10,1,7,Just Right,Unaware
1203,542b5bee,2,56,A,55-64,Female,11-15 season,10,5,5,Just Right,Unaware
1204,6e626c8e,2,261,F,55-64,Female,6-10 season,9,1,7,Just Right,Aware and have used/received
1205,31173f79,2,495,P,35-44,Male,2-5 season,10,10,10,Just Right,Aware and have NOT used/received
1206,696b8866,2,48,V,45-54,Male,2-5 season,6,9,4,Too Few,Unaware
1207,778fd7b3,2,309,MM,25-34,Male,11-15 season,10,9,4,Too Many,Unaware
1208,972ac3c2,2,338,A,45-54,Male,21+ seasons,7,6,6,Just Right,Aware and have NOT used/received
1209,6343333c,2,550,GG,45-54,Female,11-20 season,9,8,9,Too Few,Unaware
1210,5eb19f14,2,354,OO,35-44,Male,2-5 season,8,10,7,Too Few,Aware and have NOT used/received
1211,8fca040b,2,186,I,55-64,Male,2-5 season,9,6,9,Just Right,Unaware
1212,13292c74,2,286,H,65+,Male,21+ seasons,7,4,7,Too Few,Aware and have NOT used/received
1213,66f8d354,2,452,E,35-44,Male,2-5 season,9,8,8,Just Right,Unaware
1214,cca1f6cb,2,86,V,65+,Male,6-10 season,4,7,4,Just Right,Aware and have NOT used/received
1215,ee684e5c,2,85,G,35-44,Male,1 season,2,5,7,Just Right,Aware and have NOT used/received
1216,65bf1136,2,150,NN,45-54,Male,1 season,8,6,8,Just Right,Aware and have NOT used/received
1217,159a51b2,2,470,OO,65+,Male,11-15 season,6,5,9,Too Many,Aware and have NOT used/received
1218,40b07d1c,2,383,AA,55-64,Female,21+ seasons,4,4,5,Too Few,Aware and have NOT used/received
1219,1309aa84,2,30,O,45-54,Male,11-15 season,4,2,5,Too Many,Unaware
1220,1828caba,2,84,I,45-54,Female,2-5 season,10,2,2,Too Many,Unaware
1221,ed054cfe,2,134,H,65+,Male,21+ seasons,10,1,5,Just Right,Unaware
1222,6f07b90c,2,183,B,45-54,Female,1 season,8,10,10,Too Many,Aware and have used/received
1223,77d03cf8,2,387,F,45-54,Female,6-10 season,7,1,3,Just Right,Unaware
1224,91fb3742,2,380,OO,45-54,Female,21+ seasons,9,5,5,Too Many,Aware and have NOT used/received
1225,7f934ffc,2,289,L,35-44,Male,1 season,7,5,8,Just Right,Unaware
1226,49f2ca49,2,159,G,55-64,Male,6-10 season,10,1,4,Just Right,Unaware
1227,1c7b3104,2,42,L,45-54,Male,11-15 season,6,10,1,Just Right,Aware and have NOT used/received
1228,e1ce6753,2,57,R,65+,Female,11-15 season,8,3,1,Just Right,Unaware
1229,948d868d,2,309,B,55-64,Male,21+ seasons,7,8,9,Just Right,Unaware
1230,4248558,2,438,R,55-64,Female,11-20 season,8,7,8,Just Right,Unaware
1231,38bd4c0a,2,535,GG,25-34,Male,2-5 season,5,3,6,Too Few,Aware and have NOT used/received
1232,813ee0ba,2,113,P,55-64,Male,11-20 season,8,7,8,Just Right,Aware and have NOT used/received
1233,8893a3b4,2,18,E,25-34,Female,11-15 season,5,7,5,Just Right,Unaware
1234,483d8bd3,2,290,EE,55-64,Male,21+ seasons,8,6,9,Just Right,Unaware
1235,6cd42635,2,123,DD,45-54,Male,21+ seasons,9,4,8,Just Right,Unaware
1236,956216a3,2,279,L,45-54,Male,11-15 season,9,10,5,Too Many,Aware and have NOT used/received
1237,4868c8a8,2,383,Q,45-54,Female,11-15 season,7,1,9,Just Right,Unaware
1238,5d74b805,2,240,OO,45-54,Male,21+ seasons,4,3,8,Just Right,Unaware
1239,dd406066,2,31,K,55-64,Female,16-20 season,10,4,7,Just Right,Unaware
1240,4d291c03,2,456,II,45-54,Male,2-5 season,6,6,9,Just Right,Unaware
1241,42ac0a14,2,548,M,45-54,Female,2-5 season,9,4,5,Too Many,Aware and have NOT used/received
1242,5a6c7b21,2,248,BB,45-54,Male,21+ seasons,1,2,3,Just Right,Unaware
1243,25e20b03,2,392,T,45-54,Female,11-15 season,9,6,4,Just Right,Unaware
1244,cf61a7f4,2,514,S,55-64,Male,1 season,7,8,10,Just Right,Aware and have NOT used/received
1245,8032d8ab,2,48,O,25-34,Female,16-20 season,9,4,8,Just Right,Unaware
1246,443bc6e7,2,328,BB,55-64,Male,2-5 season,8,7,10,Just Right,Aware and have used/received
1247,ea56b4fd,2,228,AA,55-64,Male,21+ seasons,8,7,8,Just Right,Unaware
1248,7dc49169,2,165,I,55-64,Female,11-15 season,6,2,4,Too Few,Unaware
1249,d600c8f7,2,279,U,35-44,Male,11-20 season,9,7,9,Just Right,Aware and have NOT used/received
1250,92624560,2,370,D,35-44,Male,16-20 season,4,3,4,Too Few,Unaware
1251,6b5ca8a7,2,415,V,65+,Male,21+ seasons,5,5,5,Just Right,Aware and have used/received
1252,f3733049,2,315,U,55-64,Male,2-5 season,9,8,8,Just Right,Aware and have NOT used/received
1253,5937c1a5,2,211,B,55-64,Female,16-20 season,6,1,6,Too Many,Aware and have NOT used/received
1254,b6db89c3,2,533,BB,Prefer not to answer,Prefer not to answer,1 season,8,7,9,Just Right,Aware and have NOT used/received
1255,9bd5c987,2,243,CC,45-54,Female,11-15 season,8,10,8,Too Few,Unaware
1256,7a43d72c,2,273,OO,45-54,Male,6-10 season,8,8,9,Just Right,Aware and have NOT used/received
1257,fef8cf80,2,494,N,35-44,Female,6-10 season,8,10,8,Just Right,Unaware
1258,193ef161,2,287,W,65+,Male,21+ seasons,8,6,6,Just Right,Unaware
1259,a0a94040,2,400,M,25-34,Female,11-15 season,8,9,3,Too Many,Aware and have NOT used/received
1260,68a478f6,2,170,I,45-54,Female,6-10 season,9,6,10,Just Right,Unaware
1261,b171d3b9,2,41,C,55-64,Female,11-15 season,2,5,5,Too Many,Unaware
1262,176aedc1,2,324,D,35-44,Female,6-10 season,10,3,7,Too Few,Unaware
1263,d2387d53,2,509,F,65+,Male,6-10 season,8,7,9,Just Right,Unaware
1264,7cfd507c,2,507,E,65+,Male,21+ seasons,9,4,10,Just Right,Unaware
1265,d77c4374,2,503,M,45-54,Male,16-20 season,5,10,1,Too Many,Unaware
1266,1177d82f,2,360,F,25-34,Male,16-20 season,1,7,7,Too Many,Unaware
1267,ff5b8519,2,454,V,55-64,Male,21+ seasons,10,10,10,Just Right,Aware and have NOT used/received
1268,06470fe9,2,115,FF,25-34,Female,6-10 season,4,5,9,Too Few,Aware and have NOT used/received
1269,39dbb848,2,300,J,45-54,Female,11-15 season,7,2,7,Too Few,Aware and have used/received
1270,ed45eb2b,2,109,DD,45-54,Female,16-20 season,6,10,3,Too Many,Unaware
1271,833df126,2,301,NN,45-54,Female,21+ seasons,8,5,9,Just Right,Unaware
1272,ac936570,2,496,II,45-54,Male,6-10 season,7,3,7,Just Right,Aware and have NOT used/received
1273,ffe43ef3,2,299,W,55-64,Male,6-10 season,5,7,7,Too Many,Unaware
1274,d528519d,2,291,U,45-54,Male,2-5 season,8,3,1,Too Few,Unaware
1275,9297b724,2,116,L,45-54,Female,11-20 season,2,8,7,Just Right,Unaware
1276,cca9a047,2,524,T,65+,Male,21+ seasons,7,3,5,Just Right,Unaware
1277,62ec3a0e,2,107,F,45-54,Male,21+ seasons,5,7,5,Just Right,Aware and have NOT used/received
1278,a01db5cd,2,375,H,55-64,Male,16-20 season,9,7,8,Too Many,Unaware
1279,63a7fd74,2,467,Y,35-44,Female,6-10 season,8,6,1,Just Right,Unaware
1280,4024cdbc,2,210,H,55-64,Male,2-5 season,9,7,7,Just Right,Unaware
1281,6d834fb3,2,374,CC,55-64,Female,11-20 season,7,6,7,Just Right,Aware and have NOT used/received
1282,07223ee4,2,304,S,45-54,Female,16-20 season,7,5,6,Just Right,Aware and have NOT used/received
1283,86b70a38,2,207,N,45-54,Male,1 season,9,2,8,Just Right,Unaware
1284,55034c0a,2,182,N,65+,Male,21+ seasons,9,7,9,Just Right,Unaware
1285,fa564a88,2,390,DD,55-64,Female,6-10 season,6,2,2,Too Few,Unaware
1286,39d716e1,2,144,LL,35-44,Male,16-20 season,7,10,2,Too Many,Aware and have NOT used/received
1287,4cccd5e6,2,350,M,35-44,Female,6-10 season,5,8,7,Too Few,Unaware
1288,d6007b75,2,249,T,45-54,Male,11-15 season,8,2,2,Too Few,Aware and have NOT used/received
1289,0f21f493,2,468,B,55-64,Female,11-20 season,3,2,5,Just Right,Unaware
1290,d8574a8f,2,382,FF,65+,Male,16-20 season,9,8,6,Too Many,Unaware
1291,5d27c2b3,2,261,II,35-44,Male,2-5 season,8,8,10,Just Right,Unaware
1292,a0f93369,2,237,GG,65+,Female,11-15 season,7,6,7,Just Right,Unaware
1293,05cd1eeb,2,113,MM,65+,Male,11-20 season,3,7,1,Just Right,Aware and have NOT used/received
1294,16383277,2,46,F,65+,Male,2-5 season,5,5,8,Too Many,Unaware
1295,6bfe02f6,2,359,M,45-54,Female,2-5 season,4,7,9,Too Many,Unaware
1296,5.53E+41,2,396,J,35-44,Male,11-15 season,10,6,3,Just Right,Unaware
1297,09aec06f,2,517,K,55-64,Male,11-15 season,7,6,7,Too Few,Unaware
1298,a1845e57,2,370,E,65+,Male,21+ seasons,5,8,7,Too Few,Aware and have NOT used/received
1299,e65b6187,2,21,L,55-64,Male,6-10 season,10,5,10,Just Right,Unaware
1300,d3c42878,2,232,C,25-34,Male,11-15 season,8,10,2,Just Right,Aware and have NOT used/received
1301,a70bca8c,2,528,LL,45-54,Female,21+ seasons,6,6,1,Just Right,Unaware
1302,c7c11859,2,521,GG,55-64,Male,21+ seasons,6,7,6,Just Right,Unaware
1303,48afa358,2,334,D,35-44,Male,21+ seasons,8,3,9,Just Right,Aware and have used/received
1304,1db358c8,2,189,GG,35-44,Male,1 season,8,6,10,Just Right,Unaware
1305,58e52e02,2,337,M,65+,Male,6-10 season,9,9,10,Just Right,Unaware
1306,0badab04,2,293,MM,65+,Female,21+ seasons,5,3,5,Too Few,Aware and have NOT used/received
1307,1e3714cf,2,448,I,45-54,Male,6-10 season,5,2,5,Just Right,Aware and have NOT used/received
1308,fff30805,2,201,EE,45-54,Male,11-20 season,5,7,8,Just Right,Unaware
1309,f88272c5,2,38,F,55-64,Male,16-20 season,9,2,1,Too Few,Unaware
1310,eba4b32e,2,49,D,55-64,Male,6-10 season,7,5,6,Too Few,Aware and have used/received
1311,9f31d476,2,230,CC,65+,Male,21+ seasons,10,4,8,Too Few,Unaware
1312,d943bc8d,2,150,J,45-54,Male,21+ seasons,8,7,6,Too Few,Unaware
1313,82fb7106,2,79,K,55-64,Male,2-5 season,10,4,7,Too Many,Unaware
1314,2d525780,2,489,JJ,45-54,Male,2-5 season,9,8,10,Just Right,Unaware
1315,599247bf,2,86,F,45-54,Male,11-15 season,7,2,3,Too Few,Unaware
1316,9feb1f1b,2,165,A,45-54,Male,2-5 season,8,7,7,Just Right,Unaware
1317,feff5312,2,272,S,35-44,Female,1 season,7,9,5,Too Many,Aware and have NOT used/received
1318,657e0b46,2,384,F,45-54,Male,2-5 season,7,6,7,Just Right,Unaware
1319,b1f779cf,2,107,AA,65+,Male,21+ seasons,5,4,5,Just Right,Aware and have NOT used/received
1320,d647af81,2,137,T,65+,Male,11-20 season,10,3,7,Just Right,Aware and have used/received
1321,e572ae8e,2,493,P,45-54,Male,2-5 season,6,5,7,Just Right,Unaware
1322,3f9e5dbe,2,522,E,45-54,Female,2-5 season,9,10,6,Too Many,Aware and have NOT used/received
1323,190b4d98,2,537,O,45-54,Male,1 season,8,5,7,Just Right,Aware and have NOT used/received
1324,cddecc70,2,328,HH,65+,Male,21+ seasons,10,10,10,Just Right,Unaware
1325,89bc7fad,2,59,G,55-64,Female,21+ seasons,8,1,5,Too Many,Unaware
1326,f08dfcc9,2,326,HH,45-54,Male,11-20 season,5,3,7,Just Right,Aware and have NOT used/received
1327,e18b6ce0,2,230,U,55-64,Female,6-10 season,1,6,5,Just Right,Aware and have NOT used/received
1328,cc5eea09,2,243,Z,55-64,Female,2-5 season,1,1,4,Too Few,Unaware
1329,44d0e039,2,107,BB,35-44,Male,11-15 season,6,10,5,Too Few,Unaware
1330,0cf62207,2,512,GG,55-64,Male,11-20 season,10,3,10,Just Right,Aware and have NOT used/received
1331,7dba8955,2,283,U,45-54,Male,2-5 season,3,4,8,Too Few,Aware and have used/received
1332,2961313b,2,116,B,65+,Male,6-10 season,8,5,7,Too Few,Unaware
1333,03a4b35d,2,50,L,45-54,Male,6-10 season,5,1,10,Too Many,Unaware
1334,b744a7d8,2,513,Q,45-54,Female,11-15 season,1,3,9,Too Many,Aware and have NOT used/received
1335,3cc5bb71,2,259,JJ,65+,Male,21+ seasons,10,5,4,Too Few,Aware and have used/received
1336,40b13e3c,2,88,Z,45-54,Male,6-10 season,5,5,3,Just Right,Aware and have NOT used/received
1337,a06cba74,2,238,B,45-54,Female,11-15 season,8,4,9,Too Few,Unaware
1338,9fbfa68b,2,401,MM,65+,Female,21+ seasons,5,6,7,Just Right,Unaware
1339,c48ebe86,2,338,JJ,35-44,Female,2-5 season,9,5,4,Just Right,Aware and have NOT used/received
1340,7f9b9c44,2,427,D,65+,Male,21+ seasons,4,6,8,Too Few,Unaware
1341,1349ac5f,2,107,GG,45-54,Male,1 season,10,8,10,Just Right,Unaware
1342,110fa5d7,2,302,A,65+,Male,21+ seasons,8,3,10,Just Right,Unaware
1343,7656d58d,2,484,JJ,45-54,Female,11-15 season,9,10,4,Too Few,Unaware
1344,a968ac32,2,440,V,55-64,Female,6-10 season,6,3,7,Too Many,Aware and have used/received
1345,796ef61a,2,68,J,65+,Male,2-5 season,7,5,2,Too Few,Aware and have used/received
1346,21b416a9,2,309,F,65+,Female,21+ seasons,3,5,2,Too Few,Aware and have NOT used/received
1347,db468609,2,94,V,35-44,Male,2-5 season,6,10,3,Just Right,Unaware
1348,65271235,2,418,DD,65+,Female,6-10 season,8,8,6,Just Right,Aware and have NOT used/received
1349,bfd4b883,2,291,F,45-54,Male,21+ seasons,7,6,3,Too Few,Unaware
1350,9b5ac91e,2,518,KK,55-64,Male,1 season,8,3,8,Too Few,Unaware
1351,4c4f9cdd,2,28,Q,45-54,Female,11-15 season,8,2,8,Too Many,Unaware
1352,680c8e47,2,63,O,45-54,Male,2-5 season,5,7,2,Just Right,Aware and have NOT used/received
1353,6a7b5f5f,2,522,NN,55-64,Male,21+ seasons,9,5,8,Just Right,Aware and have NOT used/received
1354,b497a168,2,146,R,35-44,Female,16-20 season,8,4,4,Too Many,Unaware
1355,bcfae6da,2,204,EE,45-54,Male,21+ seasons,1,4,7,Too Many,Unaware
1356,e8e1716d,2,356,Z,35-44,Male,1 season,8,7,7,Just Right,Aware and have NOT used/received
1357,8aefd274,2,362,W,45-54,Male,6-10 season,7,7,7,Too Few,Unaware
1358,d681e00e,2,231,P,45-54,Male,2-5 season,8,8,8,Just Right,Unaware
1359,0a8ba780,2,451,CC,35-44,Female,11-20 season,8,5,9,Just Right,Unaware
1360,0ca80020,2,373,S,45-54,Male,1 season,7,3,4,Too Many,Aware and have NOT used/received
1361,b592d596,2,213,Q,55-64,Male,2-5 season,3,4,7,Just Right,Aware and have NOT used/received
1362,c1981c53,2,175,FF,55-64,Male,11-20 season,10,8,10,Just Right,Unaware
1363,4e05c7cf,2,253,FF,65+,Male,21+ seasons,10,1,9,Just Right,Aware and have NOT used/received
1364,9566efb3,2,340,R,45-54,Male,6-10 season,6,6,7,Just Right,Unaware
1365,a541a65b,2,194,GG,65+,Male,21+ seasons,8,6,5,Too Few,Aware and have NOT used/received
1366,db632c48,2,490,NN,45-54,Male,1 season,8,6,9,Just Right,Aware and have NOT used/received
1367,95b68c1e,2,466,Z,65+,Male,11-20 season,7,8,8,Too Few,Unaware
1368,39258aa4,2,143,H,65+,Male,21+ seasons,3,5,7,Just Right,Aware and have NOT used/received
1369,ca612c9b,2,366,DD,45-54,Female,2-5 season,7,6,3,Just Right,Unaware
1370,cddba610,2,528,GG,45-54,Male,2-5 season,6,1,7,Too Few,Unaware
1371,49277a8a,2,321,AA,55-64,Male,2-5 season,10,8,7,Just Right,Aware and have NOT used/received
1372,6a2774bf,2,513,T,45-54,Male,21+ seasons,9,1,3,Too Few,Aware and have NOT used/received
1373,5cf84fc8,2,413,C,25-34,Female,16-20 season,6,5,8,Too Many,Aware and have NOT used/received
1374,b1da13df,2,431,CC,55-64,Prefer not to answer,2-5 season,1,4,7,Too Few,Aware and have NOT used/received
1375,0af80b81,2,521,C,45-54,Male,21+ seasons,7,5,6,Just Right,Aware and have NOT used/received
1376,e3719a7e,2,82,N,45-54,Male,6-10 season,7,3,9,Just Right,Aware and have NOT used/received
1377,f4733fc4,2,385,C,55-64,Male,21+ seasons,8,6,9,Just Right,Aware and have NOT used/received
1378,e8bc014a,2,170,OO,45-54,Male,2-5 season,7,3,8,Just Right,Aware and have NOT used/received
1379,2d39d167,2,383,L,55-64,Male,21+ seasons,10,8,9,Just Right,Unaware
1380,992cd329,2,492,C,65+,Male,21+ seasons,3,2,2,Too Few,Unaware
1381,3cbec72e,2,373,A,45-54,Female,1 season,9,7,9,Just Right,Aware and have NOT used/received
1382,6570be1f,2,261,K,Prefer not to answer,Prefer not to answer,11-20 season,8,2,5,Just Right,Aware and have NOT used/received
1383,58423d5e,2,110,C,35-44,Male,6-10 season,9,10,1,Too Few,Aware and have NOT used/received
1384,31dd21d9,2,297,W,55-64,Female,21+ seasons,3,1,1,Just Right,Aware and have NOT used/received
1385,25828a69,2,178,CC,65+,Male,2-5 season,8,4,9,Just Right,Aware and have NOT used/received
1386,248b742f,2,141,K,55-64,Female,11-15 season,7,5,8,Too Many,Unaware
1387,7bc050c9,2,274,R,35-44,Male,2-5 season,5,3,7,Just Right,Aware and have NOT used/received
1388,9d11a454,2,155,W,65+,Male,11-20 season,10,6,10,Just Right,Aware and have used/received
1389,6a600499,2,236,V,25-34,Male,2-5 season,5,9,2,Too Few,Aware and have NOT used/received
1390,72ace6db,2,48,G,35-44,Female,6-10 season,7,9,5,Too Many,Aware and have NOT used/received
1391,184cb13f,2,181,I,55-64,Male,6-10 season,9,7,8,Just Right,Aware and have NOT used/received
1392,01ce515a,2,145,O,45-54,Male,6-10 season,1,1,5,Just Right,Unaware
1393,13def51e,2,244,X,55-64,Female,6-10 season,8,10,6,Too Many,Aware and have NOT used/received
1394,8b0ebe7f,2,371,JJ,35-44,Female,6-10 season,7,3,1,Too Few,Unaware
1395,fec83e06,2,227,Q,65+,Male,1 season,10,10,10,Just Right,Unaware
1396,62e811f5,2,458,MM,25-34,Male,21+ seasons,7,9,4,Too Many,Aware and have NOT used/received
1397,d4b809a5,2,272,N,65+,Female,6-10 season,7,3,7,Just Right,Aware and have NOT used/received
1398,f3802d9c,2,226,Q,25-34,Male,11-15 season,8,5,7,Too Few,Aware and have NOT used/received
1399,fe902650,2,531,W,55-64,Female,21+ seasons,9,1,10,Just Right,Aware and have NOT used/received
1400,54089574,2,50,I,65+,Male,11-20 season,7,1,8,Too Few,Unaware
1401,c8bca79f,2,538,CC,55-64,Female,11-15 season,10,5,2,Just Right,Unaware
1402,7a8ae7fd,2,65,Q,45-54,Male,21+ seasons,8,6,2,Too Few,Unaware
1403,e670b447,2,152,G,55-64,Male,2-5 season,8,7,5,Too Many,Aware and have NOT used/received
1404,d5699b96,2,511,EE,55-64,Female,11-15 season,7,5,6,Too Few,Unaware
1405,73963f81,2,364,B,55-64,Male,1 season,10,10,7,Just Right,Aware and have used/received
1406,42145519,2,113,K,65+,Male,2-5 season,10,8,8,Too Few,Aware and have NOT used/received
1407,db05e9ec,2,520,Z,55-64,Male,1 season,9,5,10,Just Right,Unaware
1408,7ae35b6c,2,166,E,65+,Male,21+ seasons,5,3,10,Just Right,Unaware
1409,8444b919,2,284,LL,65+,Female,2-5 season,10,8,8,Just Right,Unaware
1410,fe0c6b59,2,295,MM,55-64,Female,21+ seasons,7,8,9,Just Right,Unaware
1411,7a8d1fd6,2,244,II,45-54,Male,11-15 season,3,2,3,Too Few,Aware and have NOT used/received
1412,27ef690d,2,189,L,55-64,Male,1 season,10,6,10,Just Right,Unaware
1413,a910605b,2,185,G,55-64,Female,6-10 season,7,10,6,Just Right,Unaware
1414,641f0133,2,167,OO,55-64,Male,2-5 season,10,4,10,Just Right,Aware and have NOT used/received
1415,ddeb2a10,2,453,HH,35-44,Male,21+ seasons,8,4,7,Too Many,Aware and have NOT used/received
1416,69ce5259,2,215,AA,35-44,Male,2-5 season,3,9,4,Too Many,Unaware
1417,7e8079a0,2,337,FF,45-54,Male,21+ seasons,4,4,7,Just Right,Unaware
1418,940bc75c,2,343,Y,45-54,Male,2-5 season,8,9,10,Too Few,Aware and have NOT used/received
1419,2eb9c01b,2,506,S,45-54,Female,21+ seasons,9,9,10,Just Right,Unaware
1420,dba4966e,2,281,I,65+,Male,11-20 season,2,4,1,Too Few,Unaware
1421,771150ef,2,57,L,55-64,Female,2-5 season,8,5,3,Too Few,Aware and have NOT used/received
1422,25bc0790,2,388,W,45-54,Male,11-15 season,3,1,5,Too Many,Aware and have NOT used/received
1423,ea9c0659,2,546,U,45-54,Female,6-10 season,7,4,9,Just Right,Aware and have used/received
1424,85af0d81,2,154,E,65+,Male,21+ seasons,5,5,6,Too Few,Aware and have NOT used/received
1425,bb6b758c,2,290,GG,55-64,Male,21+ seasons,5,4,6,Just Right,Aware and have NOT used/received
1426,cb39b40a,2,357,OO,35-44,Female,11-15 season,8,5,10,Just Right,Unaware
1427,613f9983,2,209,LL,55-64,Female,21+ seasons,5,4,3,Too Few,Aware and have NOT used/received
1428,a987eb34,2,127,H,25-34,Male,16-20 season,8,6,7,Too Many,Unaware
1429,39ef0f16,2,153,LL,55-64,Female,1 season,4,5,5,Just Right,Unaware
1430,f4e13265,2,122,X,45-54,Male,1 season,10,6,9,Just Right,Unaware
1431,a7cdde42,2,262,A,55-64,Female,2-5 season,9,10,7,Just Right,Unaware
1432,9fe61c48,2,487,OO,45-54,Female,16-20 season,8,5,7,Too Few,Aware and have NOT used/received
1433,108c523a,2,504,D,25-34,Male,6-10 season,10,5,2,Too Many,Aware and have NOT used/received
1434,7198206a,2,312,AA,55-64,Female,2-5 season,8,2,6,Too Few,Aware and have NOT used/received
1435,462b7d24,2,115,U,45-54,Male,2-5 season,7,7,7,Too Few,Unaware
1436,8959f372,2,359,K,55-64,Female,6-10 season,9,2,1,Just Right,Aware and have NOT used/received
1437,57943cd1,2,397,P,55-64,Male,16-20 season,8,3,4,Too Many,Aware and have NOT used/received
1438,6f6ca67c,2,510,A,65+,Male,6-10 season,8,8,10,Just Right,Aware and have NOT used/received
1439,b85169ce,2,301,EE,35-44,Male,1 season,9,1,8,Just Right,Unaware
1440,6b2be8db,2,479,CC,65+,Female,11-20 season,7,8,8,Too Few,Aware and have NOT used/received
1441,dce66abe,2,229,FF,65+,Male,21+ seasons,8,5,7,Just Right,Unaware
1442,f3c14b41,2,317,AA,55-64,Male,21+ seasons,7,7,10,Just Right,Aware and have NOT used/received
1443,606fa85a,2,492,Z,55-64,Male,2-5 season,7,3,8,Just Right,Unaware
1444,509b8107,2,459,M,55-64,Female,16-20 season,5,10,7,Just Right,Unaware
1445,d269dc0a,2,109,G,55-64,Male,21+ seasons,8,7,8,Just Right,Unaware
1446,2ff2bee0,2,493,B,55-64,Female,2-5 season,10,2,9,Just Right,Aware and have NOT used/received
1447,58192a9f,2,340,GG,65+,Male,21+ seasons,9,8,9,Just Right,Unaware
1448,aaf34fc1,2,425,O,45-54,Male,2-5 season,9,8,9,Just Right,Unaware
1449,b69abfe4,2,449,R,45-54,Female,6-10 season,6,2,6,Too Few,Unaware
1450,af265356,2,338,S,65+,Female,11-15 season,5,3,1,Just Right,Unaware
1451,8096f7b6,2,321,T,45-54,Male,2-5 season,6,8,9,Too Many,Aware and have used/received
1452,f3c93a20,2,284,U,25-34,Male,2-5 season,10,2,6,Too Many,Aware and have used/received
1453,b8a30ed6,2,260,Q,55-64,Female,2-5 season,7,7,7,Just Right,Unaware
1454,5397231d,2,501,W,35-44,Female,6-10 season,8,6,7,Too Few,Unaware
1455,c4a1553b,2,398,E,45-54,Male,2-5 season,9,7,9,Just Right,Aware and have NOT used/received
1456,7.72E+56,2,25,L,55-64,Female,6-10 season,6,5,9,Too Many,Unaware
1457,947e9732,2,156,CC,35-44,Male,16-20 season,5,1,6,Just Right,Unaware
1458,b26ef3f8,2,480,GG,35-44,Male,1 season,8,4,9,Just Right,Unaware
1459,97331863,2,155,NN,65+,Female,21+ seasons,6,2,5,Just Right,Aware and have used/received
1460,be966683,2,394,O,45-54,Female,11-15 season,5,1,2,Just Right,Aware and have NOT used/received
1461,920879f8,2,275,F,65+,Male,21+ seasons,9,8,10,Just Right,Unaware
1462,ec0df39a,2,267,EE,65+,Male,21+ seasons,2,9,2,Too Many,Aware and have NOT used/received
1463,bb943b3b,2,92,K,35-44,Male,1 season,8,2,7,Just Right,Aware and have NOT used/received
1464,d3036bd3,2,99,Y,65+,Male,6-10 season,8,2,3,Too Many,Aware and have used/received
1465,a7cba650,2,189,CC,35-44,Female,2-5 season,5,5,4,Just Right,Aware and have NOT used/received
1466,f1aaef72,2,438,V,65+,Male,21+ seasons,8,7,6,Just Right,Aware and have used/received
1467,db0ab115,2,229,Q,25-34,Female,16-20 season,7,8,8,Too Few,Unaware
1468,2a344333,2,548,S,55-64,Male,21+ seasons,5,2,7,Just Right,Unaware
1469,04057a2e,2,119,OO,65+,Female,2-5 season,8,3,9,Just Right,Aware and have NOT used/received
1470,b8314917,2,114,Z,55-64,Female,2-5 season,9,2,6,Just Right,Aware and have used/received
1471,97cf85c4,2,482,T,65+,Male,21+ seasons,7,9,5,Just Right,Aware and have NOT used/received
1472,539436a7,2,254,K,65+,Male,21+ seasons,5,5,10,Just Right,Unaware
1473,8c2a6e86,2,162,P,35-44,Female,21+ seasons,7,2,1,Just Right,Unaware
1474,2020d5dd,2,464,Y,35-44,Male,1 season,7,7,10,Just Right,Aware and have NOT used/received
1475,706e9e65,2,543,BB,65+,Male,11-20 season,9,6,9,Just Right,Aware and have NOT used/received
